"Category","File","GroupType","GroupName","Line"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian_preintro.scar","SGroup",,"684"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian_preintro.scar","SGroup",,"685"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian_preintro.scar","SGroup",,"687"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian_preintro.scar","SGroup",,"688"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian_preintro.scar","SGroup",,"689"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian_preintro.scar","SGroup",,"725"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian_preintro.scar","SGroup",,"764"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian_preintro.scar","SGroup",,"660"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian_preintro.scar","SGroup",,"227"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian_preintro.scar","SGroup",,"599"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian_preintro.scar","SGroup",,"225"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian_preintro.scar","SGroup",,"39"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian_preintro.scar","SGroup",,"40"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian_preintro.scar","SGroup",,"41"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian_preintro.scar","SGroup",,"42"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian_preintro.scar","SGroup",,"43"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian_preintro.scar","SGroup",,"45"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian_preintro.scar","SGroup",,"38"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian_preintro.scar","SGroup",,"46"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian_preintro.scar","SGroup",,"47"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian_preintro.scar","SGroup",,"48"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian_preintro.scar","SGroup",,"49"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian_preintro.scar","SGroup",,"222"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian_preintro.scar","SGroup",,"223"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian_preintro.scar","SGroup",,"224"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian_preintro.scar","SGroup",,"226"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian_preintro.scar","SGroup",,"37"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian_preintro.scar","EGroup","eg_preintro1_mine","34"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian_training.scar","SGroup",,"211"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian_training.scar","SGroup",,"246"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian_training.scar","SGroup",,"303"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian.scar","SGroup",,"1405"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian.scar","SGroup",,"1732"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian.scar","SGroup",,"2216"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian.scar","SGroup",,"1206"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian.scar","SGroup",,"1804"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian.scar","SGroup",,"900"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian.scar","SGroup",,"1889"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian.scar","SGroup",,"1931"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian.scar","SGroup",,"2053"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian.scar","SGroup",,"1409"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian.scar","SGroup",,"1674"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian.scar","EGroup","allyWalls","631"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian.scar","EGroup","allyWalls","630"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian.scar","EGroup","eg_enemy_building_01","1390"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian.scar","EGroup","eg_enemy_building_02","1397"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian.scar","EGroup","eg_gold_mines","1213"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian.scar","EGroup","eg_goldDeposits","1215"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian.scar","EGroup","eg_goldDeposits","1009"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian.scar","EGroup","eg_houses","1979"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian.scar","EGroup","eg_houses1","640"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian.scar","EGroup","eg_houses2","645"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian.scar","EGroup","eg_houses3","650"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian.scar","EGroup","eg_nearbyRelic","1891"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian.scar","EGroup","eg_pit_mines","1973"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian.scar","EGroup","eg_pit_mines","2052"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian.scar","EGroup","eg_pit_mines","1814"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian.scar","EGroup","eg_relic_01","1627"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian.scar","EGroup","eg_relic_01","1934"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian.scar","EGroup","eg_relic_dropped","1785"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_walldefense\challenge_mission_walldefense_preintro.scar","SGroup",,"20"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_walldefense\challenge_mission_walldefense_preintro.scar","SGroup",,"272"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_walldefense\challenge_mission_walldefense_preintro.scar","SGroup",,"271"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_walldefense\challenge_mission_walldefense_preintro.scar","SGroup",,"270"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_walldefense\challenge_mission_walldefense_preintro.scar","SGroup",,"269"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_walldefense\challenge_mission_walldefense_preintro.scar","SGroup",,"22"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_walldefense\challenge_mission_walldefense_preintro.scar","SGroup",,"21"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_walldefense\challenge_mission_walldefense_preintro.scar","SGroup",,"274"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_walldefense\challenge_mission_walldefense_preintro.scar","SGroup",,"19"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_walldefense\challenge_mission_walldefense_preintro.scar","SGroup",,"16"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_walldefense\challenge_mission_walldefense_preintro.scar","SGroup",,"17"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_walldefense\challenge_mission_walldefense_preintro.scar","SGroup",,"15"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_walldefense\challenge_mission_walldefense_preintro.scar","SGroup",,"14"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_walldefense\challenge_mission_walldefense_preintro.scar","SGroup",,"13"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_walldefense\challenge_mission_walldefense_preintro.scar","SGroup",,"12"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_walldefense\challenge_mission_walldefense_preintro.scar","SGroup",,"11"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_walldefense\challenge_mission_walldefense_preintro.scar","SGroup",,"10"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_walldefense\challenge_mission_walldefense_preintro.scar","SGroup",,"18"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_walldefense\challenge_mission_walldefense_preintro.scar","EGroup","eg_intro_tower","76"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_walldefense\challenge_mission_walldefense_preintro.scar","EGroup","eg_player_walls","24"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_walldefense\challenge_mission_walldefense_preintro.scar","EGroup","eg_player_wonder","320"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_walldefense\challenge_mission_walldefense.scar","SGroup",,"1191"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_walldefense\challenge_mission_walldefense.scar","SGroup",,"1026"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_walldefense\challenge_mission_walldefense.scar","SGroup",,"1006"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_walldefense\challenge_mission_walldefense.scar","SGroup",,"1005"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_walldefense\challenge_mission_walldefense.scar","SGroup",,"1004"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_walldefense\challenge_mission_walldefense.scar","SGroup",,"1192"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_walldefense\challenge_mission_walldefense.scar","SGroup",,"52"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_walldefense\challenge_mission_walldefense.scar","SGroup",,"51"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_walldefense\challenge_mission_walldefense.scar","SGroup",,"48"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_walldefense\challenge_mission_walldefense.scar","SGroup",,"47"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_walldefense\challenge_mission_walldefense.scar","SGroup",,"46"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_walldefense\challenge_mission_walldefense.scar","SGroup",,"513"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_counterattack.scar","SGroup",,"41"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_counterattack.scar","SGroup",,"48"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_counterattack.scar","SGroup",,"11"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_counterattack.scar","SGroup",,"12"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_obj.scar","SGroup",,"441"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_obj.scar","SGroup",,"458"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_obj.scar","SGroup",,"475"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave1.scar","SGroup",,"355"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave1.scar","SGroup",,"300"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave1.scar","SGroup",,"748"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave1.scar","SGroup",,"311"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave1.scar","SGroup",,"322"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave1.scar","SGroup",,"333"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave1.scar","SGroup",,"366"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave1.scar","SGroup",,"635"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave1.scar","SGroup",,"388"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave1.scar","SGroup",,"399"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave1.scar","SGroup",,"633"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave1.scar","SGroup",,"634"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave1.scar","SGroup",,"742"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave1.scar","SGroup",,"267"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave1.scar","SGroup",,"377"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave1.scar","SGroup",,"256"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave1.scar","SGroup",,"289"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave1.scar","SGroup",,"234"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave1.scar","SGroup",,"245"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave1.scar","SGroup",,"30"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave1.scar","SGroup",,"66"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave1.scar","SGroup",,"67"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave1.scar","SGroup",,"68"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave1.scar","SGroup",,"69"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave1.scar","SGroup",,"70"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave1.scar","SGroup",,"33"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave1.scar","SGroup",,"73"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave1.scar","SGroup",,"74"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave1.scar","SGroup",,"75"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave1.scar","SGroup",,"76"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave1.scar","SGroup",,"223"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave1.scar","SGroup",,"77"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave1.scar","SGroup",,"71"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave2.scar","SGroup",,"88"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave2.scar","SGroup",,"89"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave2.scar","SGroup",,"90"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave2.scar","SGroup",,"91"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave2.scar","SGroup",,"710"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave2.scar","SGroup",,"93"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave2.scar","SGroup",,"740"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave2.scar","SGroup",,"840"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave2.scar","SGroup",,"87"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave2.scar","SGroup",,"92"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave2.scar","SGroup",,"85"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave2.scar","SGroup",,"82"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave2.scar","SGroup",,"83"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave2.scar","SGroup",,"81"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave2.scar","SGroup",,"79"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave2.scar","SGroup",,"78"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave2.scar","SGroup",,"77"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave2.scar","SGroup",,"76"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave2.scar","SGroup",,"75"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave2.scar","SGroup",,"32"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave2.scar","SGroup",,"29"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave2.scar","SGroup",,"84"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave3.scar","SGroup",,"52"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave3.scar","SGroup",,"53"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave3.scar","SGroup",,"55"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave3.scar","SGroup",,"1005"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave3.scar","SGroup",,"56"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave3.scar","SGroup",,"956"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave3.scar","SGroup",,"728"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave3.scar","SGroup",,"935"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave3.scar","SGroup",,"936"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave3.scar","SGroup",,"51"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave3.scar","SGroup",,"726"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave3.scar","SGroup",,"48"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave3.scar","SGroup",,"39"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave3.scar","SGroup",,"46"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave3.scar","SGroup",,"47"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave3.scar","SGroup",,"22"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave3.scar","SGroup",,"35"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave3.scar","SGroup",,"36"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave3.scar","SGroup",,"37"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave3.scar","SGroup",,"34"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave3.scar","SGroup",,"40"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave3.scar","SGroup",,"41"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave3.scar","SGroup",,"44"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave3.scar","SGroup",,"45"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave3.scar","SGroup",,"38"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","SGroup",,"505"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","SGroup",,"480"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","SGroup",,"481"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","SGroup",,"482"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","SGroup",,"483"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","SGroup",,"484"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","SGroup",,"509"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","SGroup",,"810"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","SGroup",,"517"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","SGroup",,"535"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","SGroup",,"683"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","SGroup",,"721"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","SGroup",,"479"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","SGroup",,"811"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","SGroup",,"849"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","SGroup",,"513"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","SGroup",,"478"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","SGroup",,"527"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","SGroup",,"476"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","SGroup",,"477"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","SGroup",,"280"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","SGroup",,"314"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","SGroup",,"315"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","SGroup",,"339"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","SGroup",,"340"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","SGroup",,"378"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","SGroup",,"379"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","SGroup",,"297"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","SGroup",,"428"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","SGroup",,"433"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","SGroup",,"437"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","SGroup",,"440"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","SGroup",,"443"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","SGroup",,"474"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","SGroup",,"475"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","SGroup",,"380"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_data.scar","SGroup",,"163"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_data.scar","SGroup",,"165"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_data.scar","SGroup",,"166"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_data.scar","SGroup",,"167"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_data.scar","SGroup",,"168"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_data.scar","SGroup",,"170"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_data.scar","SGroup",,"337"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_data.scar","SGroup",,"338"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_data.scar","SGroup",,"336"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_data.scar","SGroup",,"335"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_data.scar","SGroup",,"334"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_data.scar","SGroup",,"162"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_data.scar","SGroup",,"333"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_data.scar","SGroup",,"339"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_data.scar","SGroup",,"161"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_data.scar","SGroup",,"149"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_data.scar","SGroup",,"157"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_data.scar","SGroup",,"50"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_data.scar","SGroup",,"51"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_data.scar","SGroup",,"52"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_data.scar","SGroup",,"53"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_data.scar","SGroup",,"160"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_data.scar","SGroup",,"146"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_data.scar","SGroup",,"54"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_data.scar","SGroup",,"148"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_data.scar","SGroup",,"151"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_data.scar","SGroup",,"153"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_data.scar","SGroup",,"154"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_data.scar","SGroup",,"155"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_data.scar","SGroup",,"156"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_data.scar","SGroup",,"147"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_data.scar","EGroup","eg_archery_1","187"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_data.scar","EGroup","eg_archery_2","193"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_data.scar","EGroup","eg_archery_3","199"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_data.scar","EGroup","eg_archery_4","205"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_data.scar","EGroup","eg_arrowslitsTowers","213"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_data.scar","EGroup","eg_barracks_1","188"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_data.scar","EGroup","eg_barracks_2","194"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_data.scar","EGroup","eg_barracks_3","200"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_data.scar","EGroup","eg_barracks_4","206"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_data.scar","EGroup","eg_cannonTowers","212"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_data.scar","EGroup","eg_extraCamp","180"
