"Category","File","FileName","Function","Params","Line","Visibility","FileRole"
"gameplay","missionomatic\modules\module_common.scar","module_common.scar","AI_Module_ConvertLocationToCombatArea","module, location, combatRange, leashRange, direction, idlePosition, useCustomDirection","124","public","common"
"gameplay","missionomatic\modules\module_common.scar","module_common.scar","AI_Module_FindAssociatedModule","item","147","public","common"
"gameplay","missionomatic\modules\module_common.scar","module_common.scar","AI_Module_FindModuleFromScarEncounter","scarEncounter","166","public","common"
"gameplay","missionomatic\modules\module_defend.scar","module_defend.scar","Defend_Init","data","13","public","defend"
"gameplay","missionomatic\modules\module_defend.scar","module_defend.scar","Defend_InitializeTarget","module","127","public","defend"
"gameplay","missionomatic\modules\module_defend.scar","module_defend.scar","Defend_SetPlayerOwner","data, newPlayer","151","public","defend"
"gameplay","missionomatic\modules\module_defend.scar","module_defend.scar","Defend_GetPosition","data","156","public","defend"
"gameplay","missionomatic\modules\module_defend.scar","module_defend.scar","Defend_GetSGroup","moduleData","164","public","defend"
"gameplay","missionomatic\modules\module_defend.scar","module_defend.scar","Defend_CreateEncounter","moduleData","175","public","defend"
"gameplay","missionomatic\modules\module_defend.scar","module_defend.scar","Defend_OnSuccess","encounter","219","public","defend"
"gameplay","missionomatic\modules\module_defend.scar","module_defend.scar","Defend_OnFailure","encounter","229","public","defend"
"gameplay","missionomatic\modules\module_defend.scar","module_defend.scar","Defend_OnTransition","encounter","235","public","defend"
"gameplay","missionomatic\modules\module_defend.scar","module_defend.scar","Defend_Monitor","context, moduleData","242","public","defend"
"gameplay","missionomatic\modules\module_defend.scar","module_defend.scar","Defend_Stop","data, giveStopCommandToUnits","328","public","defend"
"gameplay","missionomatic\modules\module_defend.scar","module_defend.scar","Defend_AddSGroup","moduleData, newSGroup, updateComposition","346","public","defend"
"gameplay","missionomatic\modules\module_defend.scar","module_defend.scar","Defend_RemoveSGroup","moduleData, sgroupToRemove, updateComposition","371","public","defend"
"gameplay","missionomatic\modules\module_defend.scar","module_defend.scar","Defend_Disband","moduleData, returned_sgroup","392","public","defend"
"gameplay","missionomatic\modules\module_defend.scar","module_defend.scar","Defend_IsDefeated","moduleData","420","public","defend"
"gameplay","missionomatic\modules\module_defend.scar","module_defend.scar","Defend_FindModuleByEncounterID","encounter","426","public","defend"
"gameplay","missionomatic\modules\module_defend.scar","module_defend.scar","Defend_GetModuleName","module","434","public","defend"
"gameplay","missionomatic\modules\module_defend.scar","module_defend.scar","Defend_UpdateRange","moduleData, combatRange, leashRange","442","public","defend"
"gameplay","missionomatic\modules\module_defend.scar","module_defend.scar","Defend_GetHighestUnitCount","moduleData","456","public","defend"
"gameplay","missionomatic\modules\module_defend.scar","module_defend.scar","Defend_GetRemainingUnitRatio","moduleData","462","public","defend"
"gameplay","missionomatic\modules\module_defend.scar","module_defend.scar","Defend_GetUnitChangeFromStart","moduleData","469","public","defend"
"gameplay","missionomatic\modules\module_defend.scar","module_defend.scar","Defend_UpdateTargetLocation","moduleData, newTarget","478","public","defend"
"gameplay","missionomatic\modules\module_defend.scar","module_defend.scar","Defend_UnitRequest_ProvideEstimate","module, requestData","504","public","defend"
"gameplay","missionomatic\modules\module_defend.scar","module_defend.scar","Defend_UnitRequest_Start","module, requestData","516","public","defend"
"gameplay","missionomatic\modules\module_defend.scar","module_defend.scar","Defend_RequestUnits","moduleData, units, unitSources, priority","545","public","defend"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","RovingArmy_Init","moduleData","32","public","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","_RovingArmy_InitializeTargets","moduleData","168","private","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","RovingArmy_Reset","moduleData","203","public","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","_RovingArmy_InitializeFallbacks","moduleData","211","private","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","RovingArmy_Disband","moduleData, returned_sgroup","228","public","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","RovingArmy_AddSGroup","moduleData, sgroup, updateComposition","272","public","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","RovingArmy_RemoveSGroup","rovingArmy, sgroup, updateComposition","313","public","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","RovingArmy_GetSGroup","moduleData","332","public","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","RovingArmy_SetTarget","moduleData, target, combatRange, leashRange, skipTransition","340","public","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","RovingArmy_SetTargetTransition","moduleData","366","public","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","RovingArmy_AddTarget","moduleData, target, combatRange, leashRange, skipTransition","385","public","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","RovingArmy_AddTargets","moduleData, targets","427","public","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","RovingArmy_SetTargets","moduleData, targets","439","public","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","RovingArmy_GetTarget","moduleData","462","public","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","RovingArmy_GetTargets","moduleData","475","public","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","RovingArmy_ClearTargets","moduleData","484","public","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","_RovingArmy_GetFallback","moduleData","499","private","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","RovingArmy_Pause","moduleData, pause","510","public","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","_RovingArmy_Monitor","context, moduleData","544","private","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","_RovingArmy_UpdateEmptyStatus","moduleData","588","private","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","_RovingArmy_CreateAttackEncounter","moduleData","604","private","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","_RovingArmy_TargetIsNotFinal","rovingArmy","668","private","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","_RovingArmy_CreateDefendEncounter","moduleData, target","674","private","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","_RovingArmy_MoveToDissolvePoint","moduleData","713","private","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","_RovingArmy_DissolveAtFallback","encounter","750","private","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","_RovingArmy_DissolveBeforeFallback","encounter","756","private","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","_RovingArmy_OnEncounterSuccessAttack","encounter","764","private","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","_RovingArmy_OnEncounterBlocked","encounter","808","private","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","_RovingArmy_Death","moduleData, forceDissolve","826","private","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","_RovingArmy_Fail","moduleData","855","private","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","_RovingArmy_Complete","moduleData","866","private","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","RovingArmy_ForceStart","moduleData","894","public","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","RovingArmy_Start","moduleData","903","public","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","_RovingArmy_AttackTarget","moduleData","915","private","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","_RovingArmy_StopAttacking","moduleData","925","private","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","_RovingArmy_DefendSpawnLocation","moduleData","940","private","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","_RovingArmy_DefendPreviousTarget","moduleData","956","private","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","_RovingArmy_DefendCurrentTarget","moduleData","977","private","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","_RovingArmy_DefendCurrentPosition","moduleData","1000","private","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","_RovingArmy_DefendFallbackOrSpawn","moduleData","1012","private","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","_RovingArmy_StopDefending","moduleData","1033","private","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","RovingArmy_HasUnits","moduleData","1044","public","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","_RovingArmy_HasValidTarget","moduleData","1052","private","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","_RovingArmy_HasValidFallback","moduleData","1060","private","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","RovingArmy_IsDefeated","moduleData","1068","public","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","_RovingArmy_BelowThreshold","moduleData","1079","private","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","_RovingArmy_AboveThreshold","moduleData","1110","private","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","_RovingArmy_IsAboveThreshold","moduleData","1122","private","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","_RovingArmy_IsBelowThreshold","moduleData","1129","private","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","_RovingArmy_FindModuleByEncounterID","encounter","1138","private","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","_RovingArmy_UpdateTarget","moduleData","1149","private","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","_RovingArmy_UpdateFallback","moduleData","1214","private","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","_RovingArmy_GetRandomTargetIndex","moduleData","1244","private","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","RovingArmy_SetWithdrawThreshold","moduleData, newThreshold","1264","public","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","RovingArmy_CountUnvisitedTargets","moduleData","1270","public","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","_RovingArmy_GetProximityTargetIndex","moduleData","1285","private","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","_RovingArmy_GetMeanderingTargetIndex","moduleData","1316","private","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","RovingArmy_GetRemainingUnitRatio","moduleData","1358","public","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","RovingArmy_GetUnitChangeFromStart","moduleData","1366","public","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","RovingArmy_UnitRequest_ProvideEstimate","moduleData, requestData","1374","public","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","RovingArmy_UnitRequest_Start","moduleData, requestData","1384","public","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","RovingArmy_GetNearestSeen","moduleData, huntedGroup","1417","public","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","RovingArmy_GetPosition","moduleData","1470","public","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","RovingArmy_RequestUnits","moduleData, units, unitSources, priority","1486","public","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","RovingArmy_GetRendezvousPosition","moduleData","1510","public","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","RovingArmy_IsDead","moduleData","1530","public","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","RovingArmy_IsEmpty","moduleData","1538","public","rovingarmy"
"gameplay","missionomatic\modules\module_rovingarmy.scar","module_rovingarmy.scar","_RovingArmy_HasDefendReason","moduleData","1546","private","rovingarmy"
"gameplay","missionomatic\modules\module_siege.scar","module_siege.scar","Siege_Init","data","11","public","siege"
"gameplay","missionomatic\modules\module_siege.scar","module_siege.scar","Siege_CreateEncounters","moduleData","87","public","siege"
"gameplay","missionomatic\modules\module_siege.scar","module_siege.scar","Siege_Monitor","context, moduleData","143","public","siege"
"gameplay","missionomatic\modules\module_siege.scar","module_siege.scar","Siege_Stop","moduleData","153","public","siege"
"gameplay","missionomatic\modules\module_siege.scar","module_siege.scar","Siege_Disband","moduleData","184","public","siege"
"gameplay","missionomatic\modules\module_siege.scar","module_siege.scar","Siege_GetSGroup","data","226","public","siege"
"gameplay","missionomatic\modules\module_siege.scar","module_siege.scar","Siege_GetPosition","data","234","public","siege"
"gameplay","missionomatic\modules\module_siege.scar","module_siege.scar","Siege_RequestReinforcements","moduleData, unitTypes, requestSize","253","public","siege"
"gameplay","missionomatic\modules\module_siege.scar","module_siege.scar","Siege_RequestAid","moduleData","288","public","siege"
"gameplay","missionomatic\modules\module_siege.scar","module_siege.scar","Siege_CanAid","moduleData","320","public","siege"
"gameplay","missionomatic\modules\module_siege.scar","module_siege.scar","Siege_RenderAid","moduleData, target","330","public","siege"
"gameplay","missionomatic\modules\module_siege.scar","module_siege.scar","Siege_AddSGroup","moduleData, sgroup","345","public","siege"
"gameplay","missionomatic\modules\module_siege.scar","module_siege.scar","Siege_UnderAttackTest","moduleData","386","public","siege"
"gameplay","missionomatic\modules\module_siege.scar","module_siege.scar","Siege_TriggerUnderAttack","moduleData","406","public","siege"
"gameplay","missionomatic\modules\module_siege.scar","module_siege.scar","Siege_TriggerAttackOver","moduleData","422","public","siege"
"gameplay","missionomatic\modules\module_siege.scar","module_siege.scar","Siege_IsDefeated","moduleData","439","public","siege"
"gameplay","missionomatic\modules\module_townlife.scar","module_townlife.scar","TownLife_Init","data","13","public","townlife"
"gameplay","missionomatic\modules\module_townlife.scar","module_townlife.scar","TownLife_GetPosition","data","93","public","townlife"
"gameplay","missionomatic\modules\module_townlife.scar","module_townlife.scar","TownLife_RequestUnits","moduleData, units, unitSources, priority","102","public","townlife"
"gameplay","missionomatic\modules\module_townlife.scar","module_townlife.scar","TownLife_Monitor","context, moduleData","125","public","townlife"
"gameplay","missionomatic\modules\module_townlife.scar","module_townlife.scar","TownLife_Stop","moduleData","156","public","townlife"
"gameplay","missionomatic\modules\module_townlife.scar","module_townlife.scar","TownLife_Disband","moduleData, return_sgroup","193","public","townlife"
"gameplay","missionomatic\modules\module_townlife.scar","module_townlife.scar","TownLife_GetSGroup","moduleData","223","public","townlife"
"gameplay","missionomatic\modules\module_townlife.scar","module_townlife.scar","TownLife_AddSGroup","moduleData, sgroup","232","public","townlife"
"gameplay","missionomatic\modules\module_townlife.scar","module_townlife.scar","TownLife_GetEGroup","moduleData","245","public","townlife"
"gameplay","missionomatic\modules\module_townlife.scar","module_townlife.scar","TownLife_UnderAttackTest","data","258","public","townlife"
"gameplay","missionomatic\modules\module_townlife.scar","module_townlife.scar","TownLife_TriggerUnderAttack","data","268","public","townlife"
"gameplay","missionomatic\modules\module_townlife.scar","module_townlife.scar","TownLife_UnderAttackManager","context, data","288","public","townlife"
"gameplay","missionomatic\modules\module_townlife.scar","module_townlife.scar","TownLife_TriggerAttackOver","data","333","public","townlife"
"gameplay","missionomatic\modules\module_townlife.scar","module_townlife.scar","TownLife_IsUnderAttack","data","358","public","townlife"
"gameplay","missionomatic\modules\module_townlife.scar","module_townlife.scar","TownLife_IsDefeated","moduleData","367","public","townlife"
"gameplay","missionomatic\modules\module_townlife.scar","module_townlife.scar","TownLife_SetPlayerOwner","data, newPlayer","376","public","townlife"
"gameplay","missionomatic\modules\module_townlife.scar","module_townlife.scar","TownLife_UnitRequest_ProvideEstimate","module, requestData","389","public","townlife"
"gameplay","missionomatic\modules\module_townlife.scar","module_townlife.scar","TownLife_UnitRequest_Start","module, requestData","434","public","townlife"
"gameplay","missionomatic\modules\module_townlife.scar","module_townlife.scar","TownLife_UnitRequest_WaveComplete","wave","491","public","townlife"
"gameplay","missionomatic\modules\module_unitspawner.scar","module_unitspawner.scar","UnitSpawner_Init","data","11","public","unitspawner"
"gameplay","missionomatic\modules\module_unitspawner.scar","module_unitspawner.scar","UnitSpawner_GetPosition","data","57","public","unitspawner"
"gameplay","missionomatic\modules\module_unitspawner.scar","module_unitspawner.scar","UnitSpawner_GetSGroup","data","65","public","unitspawner"
"gameplay","missionomatic\modules\module_unitspawner.scar","module_unitspawner.scar","UnitSpawner_IsDefeated","moduleData","74","public","unitspawner"
"gameplay","missionomatic\modules\module_unitspawner.scar","module_unitspawner.scar","UnitSpawner_Stop","moduleData","82","public","unitspawner"
"gameplay","missionomatic\modules\module_unitspawner.scar","module_unitspawner.scar","UnitSpawner_UnitRequest_ProvideEstimate","module, requestData","99","public","unitspawner"
"gameplay","missionomatic\modules\module_unitspawner.scar","module_unitspawner.scar","UnitSpawner_UnitRequest_Start","module, requestData","124","public","unitspawner"
"gameplay","missionomatic\modules\module_unitspawner.scar","module_unitspawner.scar","UnitSpawner_UnitRequest_Complete","context, data","136","public","unitspawner"
"gameplay","missionomatic\modules\module_unitspawner.scar","module_unitspawner.scar","_UnitSpawner_GetTimeEstimate","instance, requestData","170","private","unitspawner"
"gameplay","network.scar","network.scar","Network_Init","","8","public","core"
"gameplay","network.scar","network.scar","Network_RegisterEvent","eventFunction","17","public","core"
"gameplay","network.scar","network.scar","Network_RemoveEvent","eventFunction","25","public","core"
"gameplay","network.scar","network.scar","Network_CallEvent","eventType, message","29","public","core"
"gameplay","network.scar","network.scar","Network_Callback","data","34","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_Init","","57","public","core"
"gameplay","objectives.scar","objectives.scar","__ObjectiveNothing","","70","private","core"
"gameplay","objectives.scar","objectives.scar","Objective_Register","objTable, owner","91","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_Start","obj, showTitle, playIntel","230","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_Complete","obj, showTitle, playIntel","259","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_Fail","obj, showTitle, playIntel","293","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_Stop","obj","322","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_Show","objTable, show, bShowTitle","344","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_UpdateText","objTable, new_title, new_description, showTitle, immediate","362","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_TriggerTitleCard","","394","public","core"
"gameplay","objectives.scar","objectives.scar","Obj_CreateMusicStinger","","418","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_IsComplete","objTable","467","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_GetSubObjectives","objTable","480","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_AreSubObjectivesComplete","objTable, all","499","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_AreSubObjectivesFailed","objTable, all","522","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_IsFailed","objTable","545","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_IsStarted","objTable","558","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_IsVisible","objTable","571","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_AreAllPrimaryObjectivesComplete","","585","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_TogglePings","objTable, boolean","628","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_AddAreaHighlight","objTable, pos, areaType, scale, colour, alpha","638","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_AddUIElements","objTable, pos, ping, hintpointText, worldArrow, objectiveArrowOffset, objectiveArrowFacing, actionType, iconName, template","694","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_RemoveUIElements","objTable, elementID","815","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_BlinkUIElements","objTable, elementID","902","public","core"
"gameplay","objectives.scar","objectives.scar","__Objective_BlinkUIElements_Off","context, data","918","private","core"
"gameplay","objectives.scar","objectives.scar","__Objective_BlinkUIElements_On","context, data","962","private","core"
"gameplay","objectives.scar","objectives.scar","Objective_AddPing","objTable, pos","1008","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_RemovePing","objTable, pingID","1037","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_AddGroundReticule","objTable, pos, size, reticuleBP","1058","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_RemoveGroundReticule","objTable, reticuleID","1086","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_AddHealthBar","objTable, barIndex, group, name, onlyWhenDamaged","1107","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_AddTimerBar","objTable, barIndex, text","1180","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_RemoveHealthBar","objTable, index","1214","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_RemoveTimerBar","objTable, index","1227","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_StartTimer","objTable, direction, initialTime, flashThreshold","1248","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_PauseTimer","objTable","1283","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_ResumeTimer","objTable","1295","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_StopTimer","objTable","1307","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_GetTimerSeconds","objTable","1320","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_IsTimerSet","objTable","1339","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_SetCounter","objTable, current, maximum","1351","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_IncreaseCounter","objTable, amount","1371","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_StopCounter","objTable","1383","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_GetCounter","objTable","1395","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_IsCounterSet","objTable","1408","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_ShowProgressBar","objTable, fraction, flashing","1418","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_HideProgressBar","objTable","1434","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_SetAlwaysShowDetails","objTable, title, hud_arrow, hintpoints","1454","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_Manager","","1496","public","core"
"gameplay","objectives.scar","objectives.scar","__Objective_ProcessUpdateQueue","","1603","private","core"
"gameplay","objectives.scar","objectives.scar","__Objective_UpdateFinished","","1646","private","core"
"gameplay","objectives.scar","objectives.scar","Objective_Manager_StartingObjective","context, data","1664","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_Manager_CompletingObjective","context, data","1734","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_Manager_FailingObjective","context, data","1799","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_Manager_UpdatingObjective","context, data","1860","public","core"
"gameplay","objectives.scar","objectives.scar","Objective_Manager_StoppingObjective","context, data","1902","public","core"
"gameplay","objectives.scar","objectives.scar","__ObjectiveSpeechEvent","","1921","private","core"
"gameplay","objectives.scar","objectives.scar","__Objective_PlayIntelEvent","speechevent, update","1945","private","core"
"gameplay","objectives.scar","objectives.scar","__Objective_GetTitleCardText","update","1961","private","core"
"gameplay","objectives.scar","objectives.scar","__Objective_UpdateObjectiveList","update","2002","private","core"
"gameplay","objectives.scar","objectives.scar","__Objective_RemoveAssociatedUI","objective","2079","private","core"
"gameplay","objectives.scar","objectives.scar","__ObjectiveOnShowCallback","id","2113","private","core"
"gameplay","objectives.scar","objectives.scar","__ObjectiveOnSelectCallback","id","2136","private","core"
"gameplay","objectives.scar","objectives.scar","__ObjectiveOnActivateCallback","id","2140","private","core"
"gameplay","objectives.scar","objectives.scar","__ObjectiveLuaTableQueryCallback","id, arg1","2147","private","core"
"gameplay","objectives.scar","objectives.scar","__FindObjectiveTable","id","2165","private","core"
"gameplay","objectives.scar","objectives.scar","__GetBlipType","objTable","2180","private","core"
"gameplay","objectives.scar","objectives.scar","__ShowSingleBlip","objTable, ping, bShow","2197","private","core"
"gameplay","objectives.scar","objectives.scar","__ShowObjectiveBlips","objTable, bShow","2219","private","core"
"gameplay","objectives.scar","objectives.scar","__ShowSingleReticule","objTable, reticule, bShow","2229","private","core"
"gameplay","objectives.scar","objectives.scar","__ShowObjectiveReticules","objTable, bShow","2251","private","core"
"gameplay","objectives.scar","objectives.scar","__HighlightEntity","objID, elementTable, entity, hintpoint, arrow, arrowOffset, arrowFacing, actionType, iconName, template","2259","private","core"
"gameplay","objectives.scar","objectives.scar","__HighlightSquad","objID, elementTable, squad, hintpoint, arrow, arrowOffset, arrowFacing, actionType, iconName, template","2297","private","core"
"gameplay","objectives.scar","objectives.scar","__HighlightPosition","objID, elementTable, pos, hintpoint, arrow, arrowOffset, arrowFacing, actionType, iconName, template","2337","private","core"
"gameplay","objectives.scar","objectives.scar","__Objective_updateHealthBar","id, data","2372","private","core"
"gameplay","objectives.scar","objectives.scar","__Objective_updateTimerBar","id, data","2446","private","core"
"gameplay","objectives.scar","objectives.scar","__Objective_Reminder","id, data","2494","private","core"
"gameplay","prefabs\schemas\canseetrigger.scar","canseetrigger.scar","canseetrigger_Init","data","12","public","core"
"gameplay","prefabs\schemas\canseetrigger.scar","canseetrigger.scar","canseetrigger_Stop","data","41","public","core"
"gameplay","prefabs\schemas\canseetrigger.scar","canseetrigger.scar","pcanseetrigger_Activate","data","51","public","core"
"gameplay","prefabs\schemas\canseetrigger.scar","canseetrigger.scar","canseetrigger_Test","instance","66","public","core"
"gameplay","prefabs\schemas\canseetrigger.scar","canseetrigger.scar","canseetrigger_Check","context, data","82","public","core"
"gameplay","prefabs\schemas\canseetrigger.scar","canseetrigger.scar","canseetrigger_Trigger","data","99","public","core"
"gameplay","prefabs\schemas\canseetrigger.scar","canseetrigger.scar","canseetrigger_GetTriggerCount","data","198","public","core"
"gameplay","prefabs\schemas\canseetrigger.scar","canseetrigger.scar","canseetrigger_TriggerExited","data","208","public","core"
"gameplay","prefabs\schemas\canseetrigger.scar","canseetrigger.scar","canseetrigger_RegisterExternalInterest","data, params","227","public","core"
"gameplay","prefabs\schemas\canseetrigger.scar","canseetrigger.scar","canseetrigger_TriggerExternalInterest","context, data","247","public","core"
"gameplay","prefabs\schemas\canseetrigger.scar","canseetrigger.scar","canseetrigger_TriggerScarFunction","context, data","255","public","core"
