"race_name","civ_code","menu_prefix","age_type","menu_group","menu_type","building_age","building_id","building_name","attrib_name","pbgid","is_landmark","wonder_age","classes"
"japanese","ja","jpn_","landmark","jpn_age2","regular","2","archery-range","Archery Range","building_unit_ranged_jpn","8535667","False","0","archery_range;building;military_only_production;military_production_building;production_building;scar_archeryrange;siegeable"
"japanese","ja","jpn_","landmark","jpn_age2","regular","2","market","Market","building_econ_market_jpn","4525187","False","0","building;economy_building;exchange;market_keybinding;scar_market;siegeable;trade_post"
"japanese","ja","jpn_","landmark","jpn_age2","regular","2","stone-wall","Stone Wall","building_defense_wall_jpn","5958789","False","0","building;defensive_structure;siegeable;stone_wall;stone_wall_section;wall"
"japanese","ja","jpn_","landmark","jpn_age2","regular","2","stone-wall-gate","Stone Wall Gate","building_defense_wall_gate_jpn","4253235","False","0","building;defensive_structure;gate;siegeable;stone_gate;wall"
"japanese","ja","jpn_","landmark","jpn_age2","regular","2","stone-wall-tower","Stone Wall Tower","building_defense_tower_jpn","4964555","False","0","building;defensive_structure;has_default_building_weapons;military;siegeable;stone_wall_tower;tower"
"japanese","ja","jpn_","landmark","jpn_age2_wonders","landmark","2","floating-gate","Floating Gate","building_landmark_age2_shinto_jpn","2122035","True","2","age2_landmark2;audio_production_landmark;building;landmark;select_special_building;shinto_landmark_jpn;siegeable;town_center_or_landmark;wonder;wonder_feudal_age"
"japanese","ja","jpn_","landmark","jpn_age2_wonders","landmark","2","temple-of-equality","Temple of Equality","building_landmark_age2_buddhist_jpn","2122034","True","2","age2_landmark1;audio_production_landmark;building;landmark;monastery;relic_dropoff;select_all_monastery;select_special_building;siegeable;town_center_or_landmark;wonder;wonder_feudal_age"
"japanese","ja","jpn_","landmark","jpn_age3","regular","3","buddhist-temple","Buddhist Temple","building_unit_religious_buddhist_jpn","2122031","False","0","building;monastery;production_building;relic_dropoff;scar_monastery;select_all_monastery;siegeable"
"japanese","ja","jpn_","landmark","jpn_age3","regular","3","shinto-shrine","Shinto Shrine","building_unit_religious_shinto_jpn","2124178","False","0","building;monastery;production_building;relic_dropoff;select_all_monastery;siegeable"
"japanese","ja","jpn_","landmark","jpn_age3","regular","3","siege-workshop","Siege Workshop","building_unit_siege_jpn","3635484","False","0","building;military_only_production;military_production_building;production_building;scar_siegeworkshop;siege_workshop;siegeable"
"japanese","ja","jpn_","landmark","jpn_age3_wonders","landmark","3","castle-of-the-crow","Castle of the Crow","building_landmark_age3_treasure_jpn","2122037","True","3","age3_landmark2;audio_production_landmark;building;castle;has_default_building_weapons;landmark;select_special_building;siegeable;town_bell_target;town_center_or_landmark;wonder;wonder_castle_age"
"japanese","ja","jpn_","landmark","jpn_age3_wonders","landmark","3","tanegashima-gunsmith","Tanegashima Gunsmith","building_landmark_age3_ozutsu_jpn","2122036","True","3","age3_landmark1;audio_production_landmark;building;landmark;military_only_production;military_production_building;production_building;select_special_building;siege_production_landmark;siegeable;town_center_or_landmark;wonder;wonder_castle_age"
"japanese","ja","jpn_","landmark","jpn_age4","regular","4","castle","Castle","building_defense_keep_jpn","7625763","False","0","building;castle;defensive_structure;has_default_building_weapons;military;scar_keep;siegeable;town_bell_target"
"japanese","ja","jpn_","landmark","jpn_age4","wonder","4","tokugawa-shrine","Tokugawa Shrine","building_wonder_age4_nikko_toshogu_jpn","2140330","False","0","audio_production_landmark;building;select_special_building;siegeable;wonder;wonder_imperial_age"
"japanese","ja","jpn_","landmark","jpn_age4","regular","4","university","University","building_tech_university_jpn","5303138","False","0","building;research_building;scar_university;siegeable;university"
"japanese_ha_sen","sen","jpn_ha_sen_","landmark","jpn_ha_sen_age1","dark_age","1","barracks","Barracks","building_unit_infantry_jpn_ha_sen","3238407","False","0","barracks;building;military_only_production;military_production_building;production_building;scar_barracks;siegeable"
"japanese_ha_sen","sen","jpn_ha_sen_","landmark","jpn_ha_sen_age1","dark_age","1","capital-town-center","Capital Town Center","building_town_center_capital_jpn_ha_sen","6681499","False","0","building;defensive_structure;emits_herding_interest;has_default_building_weapons;hq;land_food_deposit_4_by_4;landmark;production_building;resource_drop_off;select_special_building;siegeable;town_bell_target;town_center;town_center_capital;town_center_or_landmark"
"japanese_ha_sen","sen","jpn_ha_sen_","landmark","jpn_ha_sen_age1","dark_age","1","dock","Dock","building_unit_naval_jpn_ha_sen","8348576","False","0","building;military_only_production;naval_production_building;production_building;resource_drop_off;scar_dock;siegeable;trade_dock;trade_post"
"japanese_ha_sen","sen","jpn_ha_sen_","landmark","jpn_ha_sen_age1","dark_age","1","farm","Farm","building_resource_farm_jpn_ha_sen","4148220","False","0","building;farm;farm_field;resource;siegeable"
"japanese_ha_sen","sen","jpn_ha_sen_","landmark","jpn_ha_sen_age1","dark_age","1","farmhouse","Farmhouse","building_house_jpn_ha_sen","3229293","False","0","building;economy_building;emits_herding_interest;gristmill;house;land_food_deposit_2_by_2;mill;resource_drop_off;scar_gristmill;scar_house;siegeable"
"japanese_ha_sen","sen","jpn_ha_sen_","landmark","jpn_ha_sen_age1","dark_age","1","forge","Forge","building_econ_mining_camp_jpn_ha_sen","5545655","False","0","blacksmith;building;economy_building;gold_mining_camp;mining_camp;research_building;resource_drop_off;scar_blacksmith;scar_miningcamp;siegeable;stone_mining_camp"
"japanese_ha_sen","sen","jpn_ha_sen_","landmark","jpn_ha_sen_age1","dark_age","1","lumber-camp","Lumber Camp","building_econ_wood_jpn_ha_sen","3404032","False","0","building;economy_building;lumber_camp;resource_drop_off;scar_lumbercamp;siegeable"
"japanese_ha_sen","sen","jpn_ha_sen_","landmark","jpn_ha_sen_age1","dark_age","1","matsuri","Matsuri","building_econ_matsuri_jpn_ha_sen","9001339","False","0","building;economy_building;emits_herding_interest;exchange;land_food_deposit_4_by_4;market_keybinding;matsuri;packable_building;resource_drop_off;siegeable;trade_post"
"japanese_ha_sen","sen","jpn_ha_sen_","landmark","jpn_ha_sen_age1","dark_age","1","outpost","Outpost","building_defense_outpost_jpn_ha_sen","8893158","False","0","building;defensive_structure;military;outpost;scar_outpost;siegeable;tower;town_bell_target"
"japanese_ha_sen","sen","jpn_ha_sen_","landmark","jpn_ha_sen_age1","dark_age","1","palisade","Palisade","building_defense_palisade_jpn_ha_sen","8021511","False","0","building;defensive_structure;palisade_wall;palisade_wall_section;siegeable;wall"
"japanese_ha_sen","sen","jpn_ha_sen_","landmark","jpn_ha_sen_age1","dark_age","1","palisade-gate","Palisade Gate","building_defense_palisade_gate_jpn_ha_sen","8681855","False","0","building;defensive_structure;gate;palisade_gate;siegeable;wall"
"japanese_ha_sen","sen","jpn_ha_sen_","landmark","jpn_ha_sen_age1","dark_age","1","stable","Stable","building_unit_cavalry_jpn_ha_sen","2746267","False","0","building;military_only_production;military_production_building;packable_building;production_building;scar_stable;siegeable;stable"
"japanese_ha_sen","sen","jpn_ha_sen_","landmark","jpn_ha_sen_age1","dark_age","1","town-center","Town Center","building_town_center_jpn_ha_sen","2952677","False","0","building;emits_herding_interest;has_default_building_weapons;hq;land_food_deposit_4_by_4;production_building;resource_drop_off;scar_town_center;siegeable;town_bell_target;town_center;town_center_non_capital;town_center_or_landmark"
"japanese_ha_sen","sen","jpn_ha_sen_","landmark","jpn_ha_sen_age1_wonders","landmark","1","koka-township","Koka Township","building_landmark_age1_shinobi_jpn_ha_sen","5943505","True","1","age1_landmark1;audio_production_landmark;building;landmark;military_only_production;select_special_building;siegeable;town_center_or_landmark;wonder;wonder_dark_age"
"japanese_ha_sen","sen","jpn_ha_sen_","landmark","jpn_ha_sen_age1_wonders","landmark","1","ryokan","Ryokan","building_landmark_age1_ryokan_jpn_ha_sen","9001340","True","1","age1_landmark2;audio_production_landmark;building;economy_building;landmark;select_special_building;siegeable;town_center_or_landmark;wonder;wonder_dark_age"
"japanese_ha_sen","sen","jpn_ha_sen_","landmark","jpn_ha_sen_age2","regular","2","archery-range","Archery Range","building_unit_ranged_jpn_ha_sen","2160508","False","0","archery_range;building;military_only_production;military_production_building;production_building;scar_archeryrange;siegeable"
"japanese_ha_sen","sen","jpn_ha_sen_","landmark","jpn_ha_sen_age2","regular","2","hojo-clan-daimyo-estate","Hojo Clan Daimyo Estate","building_unit_daimyo_estate_hojo_jpn_ha_sen","9003593","False","0","building;daimyo_estate;daimyo_estate_hojo;military_only_production;military_production_building;production_building;siegeable"
"japanese_ha_sen","sen","jpn_ha_sen_","landmark","jpn_ha_sen_age2","regular","2","oda-clan-daimyo-estate","Oda Clan Daimyo Estate","building_unit_daimyo_estate_oda_jpn_ha_sen","9003594","False","0","building;daimyo_estate;daimyo_estate_oda;military_only_production;military_production_building;production_building;siegeable"
"japanese_ha_sen","sen","jpn_ha_sen_","landmark","jpn_ha_sen_age2","regular","2","stone-wall","Stone Wall","building_defense_wall_jpn_ha_sen","8889006","False","0","building;defensive_structure;siegeable;stone_wall;stone_wall_section;wall"
"japanese_ha_sen","sen","jpn_ha_sen_","landmark","jpn_ha_sen_age2","regular","2","stone-wall-gate","Stone Wall Gate","building_defense_wall_gate_jpn_ha_sen","8362025","False","0","building;defensive_structure;gate;siegeable;stone_gate;wall"
"japanese_ha_sen","sen","jpn_ha_sen_","landmark","jpn_ha_sen_age2","regular","2","stone-wall-tower","Stone Wall Tower","building_defense_tower_jpn_ha_sen","2128948","False","0","building;defensive_structure;has_default_building_weapons;military;siegeable;stone_wall_tower;tower"
"japanese_ha_sen","sen","jpn_ha_sen_","landmark","jpn_ha_sen_age2","regular","2","takeda-clan-daimyo-estate","Takeda Clan Daimyo Estate","building_unit_daimyo_estate_takeda_jpn_ha_sen","9003595","False","0","building;daimyo_estate;daimyo_estate_takeda;military_only_production;military_production_building;production_building;siegeable"
"japanese_ha_sen","sen","jpn_ha_sen_","landmark","jpn_ha_sen_age2_wonders","landmark","2","sake-brewery","Sake Brewery","building_landmark_age2_brewery_jpn_ha_sen","9001341","True","2","age2_landmark2;audio_production_landmark;building;landmark;resource_drop_off;select_special_building;shinto_landmark_jpn;siegeable;town_center_or_landmark;wonder;wonder_feudal_age"
"japanese_ha_sen","sen","jpn_ha_sen_","landmark","jpn_ha_sen_age2_wonders","landmark","2","temple-of-equality","Temple of Equality","building_landmark_age2_buddhist_jpn_ha_sen","6326487","True","2","age2_landmark1;audio_production_landmark;building;landmark;monastery;relic_dropoff;select_all_monastery;select_special_building;siegeable;town_center_or_landmark;wonder;wonder_feudal_age"
"japanese_ha_sen","sen","jpn_ha_sen_","landmark","jpn_ha_sen_age3","regular","3","buddhist-temple","Buddhist Temple","building_unit_religious_buddhist_jpn_ha_sen","4947212","False","0","building;monastery;production_building;relic_dropoff;scar_monastery;select_all_monastery;siegeable"
"japanese_ha_sen","sen","jpn_ha_sen_","landmark","jpn_ha_sen_age3","regular","3","siege-workshop","Siege Workshop","building_unit_siege_jpn_ha_sen","8464951","False","0","building;military_only_production;military_production_building;production_building;scar_siegeworkshop;siege_workshop;siegeable"
"japanese_ha_sen","sen","jpn_ha_sen_","landmark","jpn_ha_sen_age3_wonders","landmark","3","castle-of-the-crow","Castle of the Crow","building_landmark_age3_crow_jpn_ha_sen","3429541","True","3","age3_landmark2;audio_production_landmark;building;castle;has_default_building_weapons;landmark;select_special_building;siegeable;town_bell_target;town_center_or_landmark;wonder;wonder_castle_age"
"japanese_ha_sen","sen","jpn_ha_sen_","landmark","jpn_ha_sen_age3_wonders","landmark","3","sword-hunt-statue","Sword Hunt Statue","building_landmark_age3_statue_jpn_ha_sen","9001342","True","3","age3_landmark1;audio_production_landmark;building;landmark;select_special_building;siegeable;town_center_or_landmark;wonder;wonder_castle_age"
"japanese_ha_sen","sen","jpn_ha_sen_","landmark","jpn_ha_sen_age4","regular","4","castle","Castle","building_defense_keep_crow_discount_jpn_ha_sen","9005149","False","0","building;castle;defensive_structure;has_default_building_weapons;military;scar_keep;siegeable;town_bell_target"
"japanese_ha_sen","sen","jpn_ha_sen_","landmark","jpn_ha_sen_age4","wonder","4","tokugawa-shrine","Tokugawa Shrine","building_wonder_age4_nikko_toshogu_jpn_ha_sen","4242606","False","0","audio_production_landmark;building;select_special_building;siegeable;wonder;wonder_imperial_age"
"japanese_ha_sen","sen","jpn_ha_sen_","landmark","jpn_ha_sen_age4","regular","4","university","University","building_tech_university_jpn_ha_sen","6753306","False","0","building;research_building;scar_university;siegeable;university"
"lancaster","hl","lan_","landmark","lan_age1","dark_age","1","barracks","Barracks","building_unit_barracks_lan","5000050","False","0","barracks;building;military_only_production;military_production_building;production_building;scar_barracks;siegeable"
"lancaster","hl","lan_","landmark","lan_age1","dark_age","1","capital-town-center","Capital Town Center","building_town_center_capital_lan","5000011","False","0","building;defensive_structure;emits_herding_interest;has_default_building_weapons;hq;land_food_deposit_4_by_4;landmark;production_building;resource_drop_off;select_special_building;siegeable;town_bell_target;town_center;town_center_capital;town_center_or_landmark"
"lancaster","hl","lan_","landmark","lan_age1","dark_age","1","dock","Dock","building_unit_dock_lan","5000052","False","0","building;military_only_production;naval_production_building;production_building;resource_drop_off;scar_dock;siegeable;trade_dock;trade_post"
"lancaster","hl","lan_","landmark","lan_age1","dark_age","1","farm","Farm","building_resource_farm_lan","5000046","False","0","building;farm;farm_field;resource;siegeable"
"lancaster","hl","lan_","landmark","lan_age1","dark_age","1","house","House","building_house_lan","5000040","False","0","building;house;scar_house;siegeable"
"lancaster","hl","lan_","landmark","lan_age1","dark_age","1","lumber-camp","Lumber Camp","building_econ_wood_lan","500039","False","0","building;economy_building;lumber_camp;resource_drop_off;scar_lumbercamp;siegeable"
"lancaster","hl","lan_","landmark","lan_age1","dark_age","1","mill","Mill","building_econ_mill_lan","5000036","False","0","building;economy_building;emits_herding_interest;gristmill;land_food_deposit_2_by_2;mill;resource_drop_off;scar_gristmill;siegeable"
"lancaster","hl","lan_","landmark","lan_age1","dark_age","1","mining-camp","Mining Camp","building_econ_mining_camp_lan","5000038","False","0","building;economy_building;gold_mining_camp;mining_camp;resource_drop_off;scar_miningcamp;siegeable;stone_mining_camp"
"lancaster","hl","lan_","landmark","lan_age1","dark_age","1","outpost","Outpost","building_defense_outpost_lan","5000028","False","0","building;defensive_structure;military;outpost;scar_outpost;siegeable;tower;town_bell_target"
"lancaster","hl","lan_","landmark","lan_age1","dark_age","1","palisade","Palisade","building_defense_palisade_lan","5000031","False","0","building;defensive_structure;palisade_wall;palisade_wall_section;siegeable;wall"
"lancaster","hl","lan_","landmark","lan_age1","dark_age","1","palisade-gate","Palisade Gate","building_defense_palisade_gate_lan","5000030","False","0","building;defensive_structure;gate;palisade_gate;siegeable;wall"
"lancaster","hl","lan_","landmark","lan_age1","dark_age","1","stable","Stable","building_unit_stable_lan","5000049","False","0","building;military_only_production;military_production_building;packable_building;production_building;scar_stable;siegeable;stable"
"lancaster","hl","lan_","landmark","lan_age1","dark_age","1","town-center","Town Center","building_town_center_lan","5000014","False","0","building;defensive_structure;emits_herding_interest;has_default_building_weapons;hq;land_food_deposit_4_by_4;production_building;resource_drop_off;scar_town_center;siegeable;town_bell_target;town_center;town_center_non_capital;town_center_or_landmark"
"lancaster","hl","lan_","landmark","lan_age1_wonders","landmark","1","abbey-of-kings","Abbey of Kings","building_landmark_age1_abbey_lan","5000026","True","1","age1_landmark1;audio_production_landmark;building;landmark;military_only_production;select_special_building;siegeable;town_center_or_landmark;wonder;wonder_dark_age"
"lancaster","hl","lan_","landmark","lan_age1_wonders","landmark","1","lancaster-castle","Lancaster Castle","building_landmark_age1_lancastercastle_lan","5000041","True","1","age1_landmark2;audio_production_landmark;building;has_default_building_weapons;landmark;select_special_building;siegeable;town_center_or_landmark;wonder;wonder_dark_age"
"lancaster","hl","lan_","landmark","lan_age2","regular","2","archery-range","Archery Range","building_unit_range_lan","5000051","False","0","archery_range;building;military_only_production;military_production_building;production_building;scar_archeryrange;siegeable"
"lancaster","hl","lan_","landmark","lan_age2","regular","2","blacksmith","Blacksmith","building_tech_blacksmith_lan","5000047","False","0","blacksmith;building;research_building;scar_blacksmith;siegeable"
"lancaster","hl","lan_","landmark","lan_age2","regular","2","manor","Manor","building_manor_lan","5000020","False","0","building;economy_building;house;manor;resource_drop_off;siegeable"
"lancaster","hl","lan_","landmark","lan_age2","regular","2","market","Market","building_econ_market_lan","5000037","False","0","building;economy_building;exchange;market_keybinding;scar_market;siegeable;trade_post"
"lancaster","hl","lan_","landmark","lan_age2","regular","2","stone-wall","Stone Wall","building_defense_wall_lan","5000032","False","0","building;defensive_structure;siegeable;stone_wall;stone_wall_section;wall"
"lancaster","hl","lan_","landmark","lan_age2","regular","2","stone-wall-gate","Stone Wall Gate","building_defense_wall_gate_lan","5000033","False","0","building;defensive_structure;gate;siegeable;stone_gate;wall"
"lancaster","hl","lan_","landmark","lan_age2","regular","2","stone-wall-tower","Stone Wall Tower","building_defense_tower_lan","5000035","False","0","building;defensive_structure;has_default_building_weapons;military;siegeable;stone_wall_tower;tower"
"lancaster","hl","lan_","landmark","lan_age2_wonders","landmark","2","kings-college","King's College","building_landmark_age2_kingscollege_lan","5000042","True","2","age2_landmark1;audio_production_landmark;building;landmark;research_building;select_special_building;siegeable;town_center_or_landmark;wonder;wonder_feudal_age"
"lancaster","hl","lan_","landmark","lan_age2_wonders","landmark","2","the-white-tower","The White Tower","building_landmark_age2_white_tower_lan","5000043","True","2","age2_landmark2;audio_production_landmark;building;castle;cavalry_production_landmark;has_default_building_weapons;landmark;military_only_production;select_special_building;siege_production_landmark;siegeable;town_bell_target;town_center_or_landmark;wonder;wonder_feudal_age"
"lancaster","hl","lan_","landmark","lan_age3","regular","3","keep","Keep","building_defense_keep_lan","500027","False","0","building;castle;defensive_structure;has_default_building_weapons;military;scar_keep;siegeable;town_bell_target"
"lancaster","hl","lan_","landmark","lan_age3","regular","3","monastery","Monastery","building_unit_monastery_lan","5000053","False","0","building;monastery;production_building;relic_dropoff;scar_monastery;select_all_monastery;siegeable"
"lancaster","hl","lan_","landmark","lan_age3","regular","3","siege-workshop","Siege Workshop","building_unit_siege_workshop_lan","5000054","False","0","building;military_only_production;military_production_building;production_building;scar_siegeworkshop;siege_workshop;siegeable"
"lancaster","hl","lan_","landmark","lan_age3_wonders","landmark","3","berkshire-palace","Berkshire Palace","building_landmark_age3_berkshire_lan","5000045","True","3","age3_landmark2;audio_production_landmark;building;castle;cavalry_production_landmark;has_default_building_weapons;landmark;military_only_production;select_special_building;siege_production_landmark;siegeable;town_bell_target;town_center_or_landmark;wonder;wonder_castle_age"
"lancaster","hl","lan_","landmark","lan_age3_wonders","landmark","3","wynguard-palace","Wynguard Palace","building_landmark_age3_wynguard_lan","5000044","True","3","age3_landmark1;audio_production_landmark;building;cavalry_production_landmark;landmark;military_only_production;select_special_building;siegeable;town_center_or_landmark;wonder;wonder_castle_age"
"lancaster","hl","lan_","landmark","lan_age4","wonder","4","cathedral-of-st-thomas","Cathedral of St. Thomas","building_wonder_age4_lan","5000055","False","0","audio_production_landmark;building;select_special_building;siegeable;wonder;wonder_imperial_age"
"lancaster","hl","lan_","landmark","lan_age4","regular","4","university","University","building_tech_university_lan","5000048","False","0","building;research_building;scar_university;siegeable;university"
"malian","ma","mal_","landmark","mal_age1","dark_age","1","barracks","Barracks","building_unit_infantry_mal","2273971","False","0","barracks;building;military_only_production;military_production_building;production_building;scar_barracks;siegeable"
"malian","ma","mal_","landmark","mal_age1","dark_age","1","capital-town-center","Capital Town Center","building_town_center_capital_mal","2473091","False","0","building;defensive_structure;emits_herding_interest;has_default_building_weapons;hq;land_food_deposit_4_by_4;landmark;production_building;resource_drop_off;select_special_building;siegeable;town_bell_target;town_center;town_center_capital;town_center_or_landmark"
"malian","ma","mal_","landmark","mal_age1","dark_age","1","dock","Dock","building_unit_naval_mal","2471152","False","0","building;military_only_production;naval_production_building;production_building;resource_drop_off;scar_dock;siegeable;trade_dock;trade_post"
"malian","ma","mal_","landmark","mal_age1","dark_age","1","farm","Farm","building_resource_farm_mal","2353485","False","0","building;farm;farm_field;resource;siegeable"
"malian","ma","mal_","landmark","mal_age1","dark_age","1","house","House","building_house_mal","2357589","False","0","building;house;scar_house;siegeable"
"malian","ma","mal_","landmark","mal_age1","dark_age","1","lumber-camp","Lumber Camp","building_econ_wood_mal","2298920","False","0","building;economy_building;lumber_camp;resource_drop_off;scar_lumbercamp;siegeable"
"malian","ma","mal_","landmark","mal_age1","dark_age","1","mill","Mill","building_econ_food_mal","2610685","False","0","building;economy_building;emits_herding_interest;gristmill;land_food_deposit_2_by_2;mill;resource_drop_off;scar_gristmill;siegeable"
"malian","ma","mal_","landmark","mal_age1","dark_age","1","mining-camp","Mining Camp","building_econ_mining_camp_mal","2591277","False","0","building;economy_building;gold_mining_camp;mining_camp;resource_drop_off;scar_miningcamp;siegeable;stone_mining_camp"
"malian","ma","mal_","landmark","mal_age1","dark_age","1","mosque","Mosque","building_unit_religious_mal","2812705","False","0","building;monastery;mosque;production_building;relic_dropoff;scar_monastery;select_all_monastery;siegeable"
"malian","ma","mal_","landmark","mal_age1","dark_age","1","palisade","Palisade","building_defense_palisade_mal","2164399","False","0","building;defensive_structure;palisade_wall;palisade_wall_section;siegeable;wall"
"malian","ma","mal_","landmark","mal_age1","dark_age","1","palisade-gate","Palisade Gate","building_defense_palisade_gate_mal","2194705","False","0","building;defensive_structure;gate;palisade_gate;siegeable;wall"
"malian","ma","mal_","landmark","mal_age1","dark_age","1","pit-mine","Pit Mine","building_open_pit_mine_small_mal","2067413","False","0","building;pit_mine;siegeable"
"malian","ma","mal_","landmark","mal_age1","dark_age","1","stable","Stable","building_unit_cavalry_mal","2308971","False","0","building;military_only_production;military_production_building;packable_building;production_building;scar_stable;siegeable;stable"
"malian","ma","mal_","landmark","mal_age1","dark_age","1","toll-outpost","Toll Outpost","building_defense_outpost_mal","2668497","False","0","building;defensive_structure;military;outpost;scar_outpost;siegeable;tax_outpost;tower;town_bell_target"
"malian","ma","mal_","landmark","mal_age1","dark_age","1","town-center","Town Center","building_town_center_mal","2233879","False","0","building;emits_herding_interest;has_default_building_weapons;hq;land_food_deposit_4_by_4;production_building;resource_drop_off;scar_town_center;select_special_building;siegeable;town_bell_target;town_center;town_center_non_capital;town_center_or_landmark"
"malian","ma","mal_","landmark","mal_age1_wonders","landmark","1","mansa-quarry","Mansa Quarry","building_landmark_age1_landmarkb_mal","2063107","True","1","age1_landmark1;audio_production_landmark;building;landmark;select_special_building;siegeable;town_center_or_landmark;wonder;wonder_dark_age"
"malian","ma","mal_","landmark","mal_age1_wonders","landmark","1","saharan-trade-network","Saharan Trade Network","building_landmark_age1_landmarka_mal","2063101","True","1","age1_landmark1;audio_production_landmark;building;defensive_structure;landmark;select_special_building;siegeable;tax_outpost;town_bell_target;town_center_or_landmark;wonder;wonder_dark_age"
"malian","ma","mal_","landmark","mal_age2","regular","2","archery-range","Archery Range","building_unit_ranged_mal","2950634","False","0","archery_range;building;military_only_production;military_production_building;production_building;scar_archeryrange;siegeable"
"malian","ma","mal_","landmark","mal_age2","regular","2","blacksmith","Blacksmith","building_tech_unit_infantry_mal","2555383","False","0","blacksmith;building;research_building;scar_blacksmith;siegeable"
"malian","ma","mal_","landmark","mal_age2","regular","2","cattle-ranch","Cattle Ranch","building_econ_ranch_mal","2074126","False","0","building;ranch;siegeable"
"malian","ma","mal_","landmark","mal_age2","regular","2","market","Market","building_econ_market_mal","2956170","False","0","building;economy_building;exchange;market_keybinding;scar_market;siegeable;trade_post"
"malian","ma","mal_","landmark","mal_age2","regular","2","stone-wall","Stone Wall","building_defense_wall_mal","2784311","False","0","building;defensive_structure;siegeable;stone_wall;stone_wall_section;wall"
"malian","ma","mal_","landmark","mal_age2","regular","2","stone-wall-gate","Stone Wall Gate","building_defense_wall_gate_mal","2739989","False","0","building;defensive_structure;gate;siegeable;stone_gate;wall"
"malian","ma","mal_","landmark","mal_age2","regular","2","stone-wall-tower","Stone Wall Tower","building_defense_tower_mal","2586732","False","0","building;defensive_structure;has_default_building_weapons;military;siegeable;stone_wall_tower;tower"
"malian","ma","mal_","landmark","mal_age2_wonders","landmark","2","farimba-garrison","Farimba Garrison","building_landmark_age2_landmarkd_control_mal","2062447","True","2","age2_landmark1;audio_production_landmark;building;landmark;military;military_only_production;military_production_building;select_special_building;siegeable;town_center_non_capital;wonder;wonder_feudal_age"
"malian","ma","mal_","landmark","mal_age2_wonders","landmark","2","grand-fulani-corral","Grand Fulani Corral","building_landmark_age2_landmarkc_control_mal","2062448","True","2","age2_landmark1;audio_production_landmark;building;landmark;select_special_building;siegeable;town_center_or_landmark;wonder;wonder_feudal_age"
"malian","ma","mal_","landmark","mal_age3","regular","3","keep","Keep","building_defense_keep_mal","2675396","False","0","building;castle;defensive_structure;has_default_building_weapons;military;scar_keep;siegeable;town_bell_target"
"malian","ma","mal_","landmark","mal_age3","regular","3","siege-workshop","Siege Workshop","building_unit_siege_mal","2576111","False","0","building;military_only_production;military_production_building;production_building;scar_siegeworkshop;siege_workshop;siegeable"
"malian","ma","mal_","landmark","mal_age3_wonders","landmark","3","fort-of-the-huntress","Fort of the Huntress","building_landmark_age3_landmarkf_mal","2063110","True","3","age3_landmark1;audio_production_landmark;building;castle;has_default_building_weapons;landmark;select_special_building;siegeable;town_bell_target;town_center_or_landmark;wonder;wonder_castle_age"
"malian","ma","mal_","landmark","mal_age3_wonders","landmark","3","griot-bara","Griot Bara","building_landmark_age3_landmarke_mal","2062635","True","3","age3_landmark1;audio_production_landmark;building;landmark;select_special_building;siegeable;town_center_or_landmark;wonder;wonder_castle_age"
"malian","ma","mal_","landmark","mal_age4","wonder","4","great-mosque","Great Mosque","building_wonder_age4_great_mosque_control_mal","2058992","False","0","audio_production_landmark;building;select_special_building;siegeable;wonder;wonder_imperial_age"
"malian","ma","mal_","landmark","mal_age4","regular","4","madrasa","Madrasa","building_tech_university_mal","2666464","False","0","building;golden_age_tier_1_building_abb;research_building;scar_university;siegeable;university"
"mongol","mo","mon_","landmark","mon_age1","dark_age","1","barracks","Barracks","building_unit_infantry_mon","130007","False","0","barracks;building;military_only_production;military_production_building;packable_building;production_building;scar_barracks;siegeable"
"mongol","mo","mon_","landmark","mon_age1","dark_age","1","capital-town-center","Capital Town Center","building_town_center_capital_mon","173907","False","0","building;defensive_structure;emits_herding_interest;has_default_building_weapons;hq;land_food_deposit_4_by_4;landmark;packable_building;production_building;resource_drop_off;select_special_building;siegeable;town_bell_target;town_center;town_center_capital;town_center_or_landmark"
"mongol","mo","mon_","landmark","mon_age1","dark_age","1","dock","Dock","building_unit_naval_mon","193148","False","0","building;military_only_production;naval_production_building;packable_building;production_building;resource_drop_off;scar_dock;siegeable;trade_dock;trade_post"
"mongol","mo","mon_","landmark","mon_age1","dark_age","1","ger","Ger","building_house_mon","129843","False","0","building;economy_building;emits_herding_interest;ger;house;land_food_deposit_2_by_2;mill;packable_building;resource_drop_off;scar_house;siegeable"
"mongol","mo","mon_","landmark","mon_age1","dark_age","1","outpost","Outpost","building_defense_outpost_mon","130795","False","0","building;defensive_structure;military;outpost;scar_outpost;siegeable;tower;town_bell_target"
"mongol","mo","mon_","landmark","mon_age1","dark_age","1","ovoo","Ovoo","building_stone_deposit_ovoo_mon","168502","False","0","building;ovoo;ovoo_mon_ha_gol;research_building;siegeable"
"mongol","mo","mon_","landmark","mon_age1","dark_age","1","pasture","Pasture","building_pasture_mon","168713","False","0","building;emits_herding_interest;free_passive_unit_production;herdable_resource_generator;house;packable_building;pasture;siegeable"
"mongol","mo","mon_","landmark","mon_age1","dark_age","1","stable","Stable","building_unit_cavalry_mon","129993","False","0","building;military_only_production;military_production_building;packable_building;production_building;scar_stable;siegeable;stable"
