"Blueprint","Status","CallCount","Files","FirstFile","FirstLine"
"unit_springald_3_ott","FOUND","1","1","gameplay/cba_siege_data.scar","410"
"unit_springald_3_rus","FOUND","1","1","gameplay/cba_siege_data.scar","326"
"unit_springald_3_sul","FOUND","2","1","gameplay/cba_siege_data.scar","382"
"unit_springald_3_tem","FOUND","1","1","gameplay/cba_siege_data.scar","554"
"unit_stone_kharash_","MISSING","1","1","cba.scar","2439"
"unit_stone_knight_","MISSING","1","1","cba.scar","2438"
"unit_stone_knight_4_","MISSING","1","1","cba.scar","2248"
"unit_stone_knight_4_mon_ha_gol","FOUND","7","2","cba.scar","1705"
"unit_streltsy_","MISSING","1","1","cba.scar","2379"
"unit_streltsy_4_","MISSING","1","1","debug/cba_debug_leaver.scar","2588"
"unit_supply_cart_chi","FOUND","2","1","specials/ags_testing.scar","68"
"unit_supply_cart_eng","FOUND","2","1","specials/ags_testing.scar","64"
"unit_szlatcha_knight_","MISSING","1","1","cba.scar","2430"
"unit_teutonic_knight_","MISSING","1","1","cba.scar","2434"
"unit_tower_elephant_","MISSING","2","2","cba.scar","2399"
"unit_tower_elephant_4_","MISSING","1","1","debug/cba_debug_leaver.scar","2601"
"unit_trade_cart_","MISSING","1","1","cba.scar","2475"
"unit_trebuchet_","MISSING","9","2","cba.scar","2462"
"unit_trebuchet_3_eng","MISSING","2","2","debug/cba_debug_advanced_stress.scar","57"
"unit_trebuchet_4_","MISSING","1","1","debug/cba_debug_leaver.scar","5293"
"unit_trebuchet_4_cw_","MISSING","2","1","debug/cba_debug_leaver.scar","2163"
"unit_trebuchet_4_cw_abb","FOUND","1","1","gameplay/cba_siege_data.scar","346"
"unit_trebuchet_4_cw_abb_ha_01","FOUND","1","1","gameplay/cba_siege_data.scar","433"
"unit_trebuchet_4_cw_byz","FOUND","1","1","gameplay/cba_siege_data.scar","509"
"unit_trebuchet_4_cw_byz_ha_mac","FOUND","1","1","gameplay/cba_siege_data.scar","574"
"unit_trebuchet_4_cw_chi","FOUND","1","1","gameplay/cba_siege_data.scar","280"
"unit_trebuchet_4_cw_chi_ha_01","FOUND","1","1","gameplay/cba_siege_data.scar","448"
"unit_trebuchet_4_cw_clocktower_chi","FOUND","1","1","gameplay/cba_siege_data.scar","287"
"unit_trebuchet_4_cw_double_mon","FOUND","2","1","gameplay/cba_siege_data.scar","369"
"unit_trebuchet_4_cw_eng","FOUND","1","1","gameplay/cba_siege_data.scar","267"
"unit_trebuchet_4_cw_field_construct_mon","FOUND","2","1","gameplay/cba_siege_data.scar","33"
"unit_trebuchet_4_cw_fre","FOUND","1","1","gameplay/cba_siege_data.scar","301"
"unit_trebuchet_4_cw_fre_ha_01","FOUND","1","1","gameplay/cba_siege_data.scar","464"
"unit_trebuchet_4_cw_hre","FOUND","1","1","gameplay/cba_siege_data.scar","318"
"unit_trebuchet_4_cw_hre_ha_01","FOUND","1","1","gameplay/cba_siege_data.scar","481"
"unit_trebuchet_4_cw_jpn","FOUND","1","1","gameplay/cba_siege_data.scar","495"
"unit_trebuchet_4_cw_jpn_ha_sen","FOUND","1","1","gameplay/cba_siege_data.scar","588"
"unit_trebuchet_4_cw_mal","FOUND","1","1","gameplay/cba_siege_data.scar","402"
"unit_trebuchet_4_cw_mon","FOUND","2","1","gameplay/cba_siege_data.scar","362"
"unit_trebuchet_4_cw_ott","FOUND","1","1","gameplay/cba_siege_data.scar","416"
"unit_trebuchet_4_cw_rus","FOUND","1","1","gameplay/cba_siege_data.scar","332"
"unit_trebuchet_4_cw_sul","FOUND","1","1","gameplay/cba_siege_data.scar","388"
"unit_trebuchet_4_cw_sul_ha_tug","FOUND","1","1","gameplay/cba_siege_data.scar","602"
"unit_trebuchet_4_cw_tem","FOUND","2","2","cba.scar","2583"
"unit_trebuchet_4_eng","MISSING","2","2","debug/cba_debug_leaver.scar","5150"
"unit_trebuchet_4_tr_double_mon","FOUND","2","1","gameplay/cba_siege_data.scar","370"
"unit_trebuchet_4_tr_field_construct_mon","FOUND","4","2","cba.scar","1229"
"unit_trebuchet_4_tr_mon","FOUND","21","1","gameplay/cba_siege_data.scar","268"
"unit_trebuchet_4_tr_mon_ha_gol","FOUND","1","1","gameplay/cba_siege_data.scar","525"
"unit_upgrade","MISSING","3","2","cba.scar","1916"
"unit_varangian_guard_","MISSING","1","1","cba.scar","2408"
"unit_varangian_guard_4_","MISSING","1","1","debug/cba_debug_leaver.scar","2606"
"unit_venetian_trader_","MISSING","1","1","cba.scar","2435"
"unit_villager_1_","MISSING","1","1","debug/cba_debug_leaver.scar","2569"
"unit_villager_1_abb","FOUND","1","1","helpers/ags_blueprints.scar","399"
"unit_villager_1_abb_ha_01","FOUND","1","1","helpers/ags_blueprints.scar","570"
"unit_villager_1_byz","FOUND","1","1","helpers/ags_blueprints.scar","716"
"unit_villager_1_byz_ha_mac","FOUND","2","1","helpers/ags_blueprints.scar","183"
"unit_villager_1_chi","FOUND","1","1","helpers/ags_blueprints.scar","263"
"unit_villager_1_chi_ha_01","FOUND","1","1","helpers/ags_blueprints.scar","599"
"unit_villager_1_eng","FOUND","2","2","debug/cba_debug_leaver.scar","433"
"unit_villager_1_fre","FOUND","1","1","helpers/ags_blueprints.scar","296"
"unit_villager_1_fre_ha_01","FOUND","1","1","helpers/ags_blueprints.scar","627"
"unit_villager_1_hre","FOUND","1","1","helpers/ags_blueprints.scar","330"
"unit_villager_1_hre_ha_01","FOUND","1","1","helpers/ags_blueprints.scar","656"
"unit_villager_1_jpn","FOUND","1","1","helpers/ags_blueprints.scar","684"
"unit_villager_1_jpn_ha_sen","FOUND","2","1","helpers/ags_blueprints.scar","184"
"unit_villager_1_lan","FOUND","2","1","helpers/ags_blueprints.scar","181"
"unit_villager_1_mal","FOUND","1","1","helpers/ags_blueprints.scar","501"
"unit_villager_1_mon","FOUND","1","1","helpers/ags_blueprints.scar","434"
"unit_villager_1_mon_ha_gol","FOUND","2","1","helpers/ags_blueprints.scar","180"
"unit_villager_1_ott","FOUND","1","1","helpers/ags_blueprints.scar","534"
"unit_villager_1_rus","FOUND","1","1","helpers/ags_blueprints.scar","364"
"unit_villager_1_sul","FOUND","1","1","helpers/ags_blueprints.scar","469"
"unit_villager_1_sul_ha_tug","FOUND","2","1","helpers/ags_blueprints.scar","185"
"unit_villager_1_tem","FOUND","2","1","helpers/ags_blueprints.scar","182"
"unit_villager_2_chi","MISSING","1","1","debug/cba_verify_military_pipeline.scar","269"
"unit_war_elephant_","MISSING","2","2","cba.scar","2398"
"unit_war_elephant_3_sul","FOUND","4","2","rewards.scar","3813"
"unit_war_elephant_4_","MISSING","1","1","debug/cba_debug_leaver.scar","2600"
"unit_war_elephant_ballista_","MISSING","1","1","cba.scar","2395"
"unit_war_elephant_raider_","MISSING","1","1","cba.scar","2396"
"unit_war_elephant_tower_healer_","MISSING","1","1","cba.scar","2397"
"unit_warrior_monk_","MISSING","1","1","cba.scar","2381"
"unit_warrior_monk_3_","MISSING","1","1","debug/cba_debug_leaver.scar","2590"
"unit_worker_elephant_","MISSING","1","1","cba.scar","2457"
"unit_workshop_fire_ram_","MISSING","1","1","cba.scar","2460"
"unit_workshop_fire_ram_3_byz","FOUND","1","1","gameplay/cba_siege_data.scar","501"
"unit_workshop_fire_ram_3_byz_ha_mac","FOUND","1","1","gameplay/cba_siege_data.scar","567"
"unit_workshop_ram_","MISSING","1","1","cba.scar","2471"
"unit_workshop_ram_3_abb","FOUND","1","1","gameplay/cba_siege_data.scar","338"
"unit_workshop_ram_3_abb_ha_01","FOUND","1","1","gameplay/cba_siege_data.scar","424"
"unit_workshop_ram_3_chi","FOUND","1","1","gameplay/cba_siege_data.scar","274"
"unit_workshop_ram_3_chi_ha_01","FOUND","1","1","gameplay/cba_siege_data.scar","442"
"unit_workshop_ram_3_eng","FOUND","1","1","gameplay/cba_siege_data.scar","260"
"unit_workshop_ram_3_fre","FOUND","1","1","gameplay/cba_siege_data.scar","293"
"unit_workshop_ram_3_fre_ha_01","FOUND","1","1","gameplay/cba_siege_data.scar","456"
"unit_workshop_ram_3_hre","FOUND","1","1","gameplay/cba_siege_data.scar","310"
"unit_workshop_ram_3_hre_ha_01","FOUND","1","1","gameplay/cba_siege_data.scar","473"
"unit_workshop_ram_3_jpn","FOUND","1","1","gameplay/cba_siege_data.scar","487"
"unit_workshop_ram_3_jpn_ha_sen","FOUND","1","1","gameplay/cba_siege_data.scar","581"
"unit_workshop_ram_3_mal","FOUND","1","1","gameplay/cba_siege_data.scar","394"
"unit_workshop_ram_3_mon","FOUND","1","1","gameplay/cba_siege_data.scar","354"
"unit_workshop_ram_3_mon_ha_gol","FOUND","1","1","gameplay/cba_siege_data.scar","517"
"unit_workshop_ram_3_ott","FOUND","1","1","gameplay/cba_siege_data.scar","408"
"unit_workshop_ram_3_rus","FOUND","1","1","gameplay/cba_siege_data.scar","324"
"unit_workshop_ram_3_sul","FOUND","1","1","gameplay/cba_siege_data.scar","380"
"unit_workshop_ram_3_sul_ha_tug","FOUND","1","1","gameplay/cba_siege_data.scar","595"
"unit_workshop_ram_3_tem","FOUND","1","1","gameplay/cba_siege_data.scar","553"
"unit_wynguard_","MISSING","2","2","cba.scar","2356"
"unit_wynguard_3_eng","MISSING","1","1","debug/cba_verify_military_pipeline.scar","157"
"unit_wynguard_footman_4_","MISSING","1","1","debug/cba_debug_leaver.scar","2615"
"unit_wynguard_ranger_4_","MISSING","1","1","debug/cba_debug_leaver.scar","2615"
"unit_yatai_","MISSING","1","1","cba.scar","2453"
"unit_yeoman_","MISSING","3","1","cba.scar","2417"
"unit_zhuge_nu_","MISSING","3","1","cba.scar","2370"
"unit_zhuge_nu_2_","MISSING","1","1","debug/cba_debug_leaver.scar","2580"
"unit_zhuge_nu_3_","MISSING","1","1","debug/cba_debug_leaver.scar","2580"
"upgrade_add_pickup_resource_ability","FOUND","1","1","helpers/ags_blueprints.scar","2434"
"upgrade_age_castle_com_1_tem","FOUND","1","1","gameplay/cba_auto_age.scar","32"
"upgrade_age_castle_com_2_tem","FOUND","1","1","gameplay/cba_auto_age.scar","33"
"upgrade_age_castle_com_3_tem","FOUND","1","1","gameplay/cba_auto_age.scar","34"
"upgrade_age_dark_com_1_tem","FOUND","1","1","gameplay/cba_auto_age.scar","22"
"upgrade_age_dark_com_2_tem","FOUND","1","1","gameplay/cba_auto_age.scar","23"
"upgrade_age_dark_com_3_tem","FOUND","1","1","gameplay/cba_auto_age.scar","24"
"upgrade_age_feudal_com_1_tem","FOUND","1","1","gameplay/cba_auto_age.scar","27"
"upgrade_age_feudal_com_2_tem","FOUND","1","1","gameplay/cba_auto_age.scar","28"
"upgrade_age_feudal_com_3_tem","FOUND","1","1","gameplay/cba_auto_age.scar","29"
"upgrade_age2_keep_town_center_sul","FOUND","2","1","helpers/ags_blueprints.scar","1533"
"upgrade_age2_scholar_military_production_sul","FOUND","2","1","helpers/ags_blueprints.scar","1490"
"upgrade_age3_war_elephant_elite_sul","FOUND","6","4","helpers/ags_blueprints.scar","1563"
"upgrade_archer_poison_arrow_mal","FOUND","5","4","helpers/ags_blueprints.scar","1605"
"upgrade_armor_clad_eng","FOUND","7","4","helpers/ags_blueprints.scar","1071"
"upgrade_banco_repairs_mal","FOUND","1","1","helpers/ags_blueprints.scar","1599"
"upgrade_benediction_hre","FOUND","1","1","helpers/ags_blueprints.scar","1222"
"upgrade_building_fire_armor_hre","FOUND","5","4","helpers/ags_blueprints.scar","1225"
"upgrade_camel_archer_comp_bow_abb","FOUND","5","4","helpers/ags_blueprints.scar","1326"
"upgrade_camel_armor_abb","FOUND","5","4","helpers/ags_blueprints.scar","1343"
"upgrade_camel_speed_boost_abb","FOUND","5","4","helpers/ags_blueprints.scar","1334"
"upgrade_cavalry_barding","FOUND","18","1","helpers/ags_blueprints.scar","1100"
"upgrade_cavalry_barding_improved_mon","FOUND","4","3","rewards.scar","118"
"upgrade_cavalry_barding_mon","FOUND","2","1","helpers/ags_blueprints.scar","1472"
"upgrade_cavalry_barding_sul","FOUND","2","1","helpers/ags_blueprints.scar","1582"
"upgrade_cavalry_bloodline_fre","FOUND","6","4","helpers/ags_blueprints.scar","1181"
"upgrade_cavalry_cantled_saddle_fre","FOUND","6","4","helpers/ags_blueprints.scar","1176"
"upgrade_cavalry_chivalry_fre","FOUND","6","4","helpers/ags_blueprints.scar","1172"
"upgrade_cavalry_grapered_lance","FOUND","18","1","helpers/ags_blueprints.scar","1101"
"upgrade_cavalry_grapered_lance_fre","FOUND","4","3","rewards.scar","90"
"upgrade_cavalry_grapered_lance_improved_mon","FOUND","4","3","rewards.scar","119"
"upgrade_cavalry_grapered_lance_mon","FOUND","2","1","helpers/ags_blueprints.scar","1473"
"upgrade_cavalry_grapered_lance_sul","FOUND","2","1","helpers/ags_blueprints.scar","1583"
"upgrade_cavalry_hp_rus","FOUND","5","4","helpers/ags_blueprints.scar","1275"
"upgrade_cavalry_melee_damage_rus","FOUND","5","4","helpers/ags_blueprints.scar","1279"
"upgrade_cul_cheaper_research_abb","FOUND","1","1","helpers/ags_blueprints.scar","1321"
"upgrade_cul_conversion_invuln_abb","FOUND","1","1","helpers/ags_blueprints.scar","1337"
"upgrade_cul_medical_centers_abb","FOUND","1","1","helpers/ags_blueprints.scar","1329"
"upgrade_devoutness_hre","FOUND","1","1","helpers/ags_blueprints.scar","1224"
"upgrade_donso_precision_training_mal","FOUND","1","1","helpers/ags_blueprints.scar","1621"
"upgrade_dynasty_econ_bonus_chi","FOUND","1","1","helpers/ags_blueprints.scar","1132"
"upgrade_econ_agriculture_abb","FOUND","1","1","helpers/ags_blueprints.scar","1330"
"upgrade_econ_drift_nets","FOUND","1","1","helpers/ags_blueprints.scar","2373"
"upgrade_econ_drift_nets_sul","FOUND","2","1","helpers/ags_blueprints.scar","1510"
"upgrade_econ_extended_lines","FOUND","1","1","helpers/ags_blueprints.scar","2354"
"upgrade_econ_extended_lines_sul","FOUND","2","1","helpers/ags_blueprints.scar","1493"
"upgrade_econ_improved_carry_capacity_abb","FOUND","1","1","helpers/ags_blueprints.scar","1322"
"upgrade_econ_improved_processing_abb","FOUND","1","1","helpers/ags_blueprints.scar","1338"
"upgrade_econ_resource_food_harvest_rate_2","FOUND","1","1","helpers/ags_blueprints.scar","2355"
"upgrade_econ_resource_food_harvest_rate_2_improved_mon","FOUND","2","1","helpers/ags_blueprints.scar","1384"
"upgrade_econ_resource_food_harvest_rate_2_sul","FOUND","2","1","helpers/ags_blueprints.scar","1494"
"upgrade_econ_resource_food_harvest_rate_3","FOUND","1","1","helpers/ags_blueprints.scar","2374"
"upgrade_econ_resource_food_harvest_rate_3_improved_mon","FOUND","2","1","helpers/ags_blueprints.scar","1401"
"upgrade_econ_resource_food_harvest_rate_3_sul","FOUND","2","1","helpers/ags_blueprints.scar","1511"
"upgrade_econ_resource_food_harvest_rate_4","FOUND","1","1","helpers/ags_blueprints.scar","2398"
"upgrade_econ_resource_food_harvest_rate_4_improved_mon","FOUND","2","1","helpers/ags_blueprints.scar","1421"
"upgrade_econ_resource_food_harvest_rate_4_sul","FOUND","2","1","helpers/ags_blueprints.scar","1536"
"upgrade_econ_resource_gold_harvest_rate_2","FOUND","3","1","helpers/ags_blueprints.scar","987"
"upgrade_econ_resource_gold_harvest_rate_2_improved_mon","FOUND","2","1","helpers/ags_blueprints.scar","1386"
"upgrade_econ_resource_gold_harvest_rate_2_mon","FOUND","2","1","helpers/ags_blueprints.scar","1385"
"upgrade_econ_resource_gold_harvest_rate_2_sul","FOUND","2","1","helpers/ags_blueprints.scar","1495"
"upgrade_econ_resource_gold_harvest_rate_3","FOUND","3","1","helpers/ags_blueprints.scar","988"
"upgrade_econ_resource_gold_harvest_rate_3_improved_mon","FOUND","2","1","helpers/ags_blueprints.scar","1402"
"upgrade_econ_resource_gold_harvest_rate_3_mon","FOUND","2","1","helpers/ags_blueprints.scar","1400"
"upgrade_econ_resource_gold_harvest_rate_3_sul","FOUND","2","1","helpers/ags_blueprints.scar","1512"
"upgrade_econ_resource_gold_harvest_rate_4","FOUND","3","1","helpers/ags_blueprints.scar","990"
"upgrade_econ_resource_gold_harvest_rate_4_improved_mon","FOUND","2","1","helpers/ags_blueprints.scar","1422"
"upgrade_econ_resource_gold_harvest_rate_4_mon","FOUND","2","1","helpers/ags_blueprints.scar","1420"
"upgrade_econ_resource_gold_harvest_rate_4_sul","FOUND","2","1","helpers/ags_blueprints.scar","1537"
"upgrade_econ_resource_wood_fell_rate_1","FOUND","3","1","helpers/ags_blueprints.scar","984"
"upgrade_econ_resource_wood_fell_rate_1_improved_mon","FOUND","2","1","helpers/ags_blueprints.scar","1377"
"upgrade_econ_resource_wood_fell_rate_1_mon","FOUND","2","1","helpers/ags_blueprints.scar","1376"
"upgrade_econ_resource_wood_fell_rate_1_sul","FOUND","2","1","helpers/ags_blueprints.scar","1486"
"upgrade_econ_resource_wood_harvest_rate_2","FOUND","1","1","helpers/ags_blueprints.scar","2357"
"upgrade_econ_resource_wood_harvest_rate_2_improved_mon","FOUND","2","1","helpers/ags_blueprints.scar","1387"
"upgrade_econ_resource_wood_harvest_rate_2_sul","FOUND","2","1","helpers/ags_blueprints.scar","1496"
"upgrade_econ_resource_wood_harvest_rate_3","FOUND","1","1","helpers/ags_blueprints.scar","2376"
"upgrade_econ_resource_wood_harvest_rate_3_improved_mon","FOUND","2","1","helpers/ags_blueprints.scar","1403"
"upgrade_econ_resource_wood_harvest_rate_3_sul","FOUND","2","1","helpers/ags_blueprints.scar","1513"
"upgrade_econ_resource_wood_harvest_rate_4","FOUND","1","1","helpers/ags_blueprints.scar","2400"
"upgrade_econ_resource_wood_harvest_rate_4_improved_mon","FOUND","2","1","helpers/ags_blueprints.scar","1423"
"upgrade_econ_resource_wood_harvest_rate_4_sul","FOUND","2","1","helpers/ags_blueprints.scar","1538"
"upgrade_econ_villager_hunting_gear_1","FOUND","3","1","helpers/ags_blueprints.scar","985"
"upgrade_econ_villager_hunting_gear_1_improved_mon","FOUND","2","1","helpers/ags_blueprints.scar","1379"
"upgrade_econ_villager_hunting_gear_1_mon","FOUND","2","1","helpers/ags_blueprints.scar","1378"
"upgrade_econ_villager_hunting_gear_1_sul","FOUND","2","1","helpers/ags_blueprints.scar","1487"
"upgrade_enlistment_incentives_fre","FOUND","2","1","helpers/ags_blueprints.scar","1182"
"upgrade_farm_improved_enclosures_eng","FOUND","2","1","helpers/ags_blueprints.scar","1078"
"upgrade_gothic_plate_armour_hre","FOUND","4","3","rewards.scar","100"
"upgrade_gunpowder_cost_chi","FOUND","1","1","helpers/ags_blueprints.scar","1133"
"upgrade_gunpowder_damage_chi","FOUND","5","4","helpers/ags_blueprints.scar","1134"
"upgrade_imperial_examinations_chi","FOUND","1","1","helpers/ags_blueprints.scar","1124"
"upgrade_improved_siege_engineers_mon","FOUND","6","4","helpers/ags_blueprints.scar","1397"
"upgrade_improved_swords_sul","FOUND","6","4","helpers/ags_blueprints.scar","1529"
"upgrade_infantry_marching_drills_hre","FOUND","5","4","helpers/ags_blueprints.scar","1219"
"upgrade_inspired_infantry_hre","FOUND","1","1","helpers/ags_blueprints.scar","1223"
"upgrade_khan_signal_arrow_improved_mon","FOUND","2","1","helpers/ags_blueprints.scar","1394"
"upgrade_khan_signal_arrow_mon","FOUND","2","1","helpers/ags_blueprints.scar","1393"
"upgrade_landmark_fire_siege_armor_sul","FOUND","4","3","rewards.scar","134"
"upgrade_landmark_force_march_sul","FOUND","6","4","helpers/ags_blueprints.scar","1523"
"upgrade_landmark_hearty_rations_sul","FOUND","2","1","helpers/ags_blueprints.scar","1543"
"upgrade_landmark_house_popcap_sul","FOUND","2","1","helpers/ags_blueprints.scar","1528"
"upgrade_landmark_keep_defense_sul","FOUND","6","4","helpers/ags_blueprints.scar","1564"
"upgrade_landmark_mosque_heal_sul","FOUND","2","1","helpers/ags_blueprints.scar","1531"
"upgrade_landmark_scholar_sight_range_sul","FOUND","2","1","helpers/ags_blueprints.scar","1501"
"upgrade_landmark_scholar_speed_sul","FOUND","2","1","helpers/ags_blueprints.scar","1527"
"upgrade_landmark_siege_elephant_sul","FOUND","2","1","helpers/ags_blueprints.scar","1565"
"upgrade_landsknecht_charge_drills_hre","FOUND","4","3","rewards.scar","96"
"upgrade_longbow_make_camp_eng","FOUND","7","4","helpers/ags_blueprints.scar","1067"
"upgrade_mameluke_damage_abb","FOUND","1","1","helpers/ags_blueprints.scar","1344"
"upgrade_man_at_arms_maces_hre","FOUND","5","4","helpers/ags_blueprints.scar","1226"
"upgrade_man_at_arms_two_handed_hre","FOUND","5","4","helpers/ags_blueprints.scar","1227"
"upgrade_manatarms_aoe_chi","FOUND","4","3","rewards.scar","79"
"upgrade_manatarms_battle_hardened_chi","FOUND","5","4","helpers/ags_blueprints.scar","1135"
"upgrade_manatarms_elite_army_tactics","FOUND","21","1","helpers/ags_blueprints.scar","995"
"upgrade_manatarms_elite_army_tactics_improved_mon","FOUND","8","4","helpers/ags_blueprints.scar","1453"
"upgrade_manatarms_elite_army_tactics_mon","FOUND","4","1","helpers/ags_blueprints.scar","1452"
"upgrade_manatarms_elite_army_tactics_sul","FOUND","4","1","helpers/ags_blueprints.scar","1557"
"upgrade_mangudai_weapon_damage_improved_mon","FOUND","2","1","helpers/ags_blueprints.scar","1407"
"upgrade_mangudai_weapon_damage_mon","FOUND","2","1","helpers/ags_blueprints.scar","1406"
"upgrade_melee_armor_i","FOUND","21","1","helpers/ags_blueprints.scar","1086"
"upgrade_melee_armor_i_improved_mon","FOUND","4","3","rewards.scar","110"
"upgrade_melee_armor_i_sul","FOUND","4","1","helpers/ags_blueprints.scar","1502"
"upgrade_melee_armor_ii","FOUND","21","1","helpers/ags_blueprints.scar","1088"
"upgrade_melee_armor_ii_improved_mon","FOUND","4","3","rewards.scar","111"
"upgrade_melee_armor_ii_sul","FOUND","4","1","helpers/ags_blueprints.scar","1519"
"upgrade_melee_armor_iii","FOUND","19","1","helpers/ags_blueprints.scar","1090"
"upgrade_melee_armor_iii_improved_mon","FOUND","4","3","rewards.scar","112"
"upgrade_melee_armor_iii_mon","FOUND","4","1","helpers/ags_blueprints.scar","1428"
"upgrade_melee_armor_iii_sul","FOUND","4","1","helpers/ags_blueprints.scar","1539"
"upgrade_melee_damage_i","FOUND","21","1","helpers/ags_blueprints.scar","1085"
"upgrade_melee_damage_i_improved_mon","FOUND","4","3","rewards.scar","113"
"upgrade_melee_damage_i_sul","FOUND","4","1","helpers/ags_blueprints.scar","1503"
"upgrade_melee_damage_ii","FOUND","21","1","helpers/ags_blueprints.scar","1087"
"upgrade_melee_damage_ii_improved_mon","FOUND","4","3","rewards.scar","114"
"upgrade_melee_damage_ii_sul","FOUND","4","1","helpers/ags_blueprints.scar","1520"
"upgrade_melee_damage_iii","FOUND","19","1","helpers/ags_blueprints.scar","1089"
"upgrade_melee_damage_iii_improved_mon","FOUND","4","3","rewards.scar","115"
"upgrade_melee_damage_iii_mon","FOUND","4","1","helpers/ags_blueprints.scar","1429"
"upgrade_melee_damage_iii_sul","FOUND","4","1","helpers/ags_blueprints.scar","1540"
"upgrade_mil_camel_archers_improved_weapon_abb","FOUND","5","4","helpers/ags_blueprints.scar","1323"
"upgrade_mil_camel_support_abb","FOUND","5","4","helpers/ags_blueprints.scar","1339"
"upgrade_mil_mameluke_shields_abb","FOUND","5","4","helpers/ags_blueprints.scar","1331"
"upgrade_naval_addsails","FOUND","1","1","helpers/ags_blueprints.scar","2361"
"upgrade_naval_advanced_clinker_rus","FOUND","1","1","helpers/ags_blueprints.scar","1274"
"upgrade_naval_armored_hull","FOUND","1","1","helpers/ags_blueprints.scar","2384"
"upgrade_naval_armored_hull_sul","FOUND","2","1","helpers/ags_blueprints.scar","1517"
"upgrade_naval_cedar_hulls_rus","FOUND","1","1","helpers/ags_blueprints.scar","1280"
"upgrade_naval_explosives","FOUND","1","1","helpers/ags_blueprints.scar","2428"
"upgrade_naval_explosives_sul","FOUND","2","1","helpers/ags_blueprints.scar","1550"
"upgrade_naval_firestations_hre","FOUND","1","1","helpers/ags_blueprints.scar","1218"
"upgrade_naval_forecastle","FOUND","3","1","helpers/ags_blueprints.scar","976"
"upgrade_naval_galley_cannon","FOUND","2","1","helpers/ags_blueprints.scar","977"
"upgrade_naval_galley_cannon_sul","FOUND","2","1","helpers/ags_blueprints.scar","1551"
"upgrade_naval_hammocks_chi","FOUND","1","1","helpers/ags_blueprints.scar","1127"
"upgrade_naval_imperial_fleet_ott","FOUND","1","1","helpers/ags_blueprints.scar","1671"
"upgrade_naval_javelin_ships_mal","FOUND","1","1","helpers/ags_blueprints.scar","1598"
"upgrade_naval_long_guns_fre","FOUND","2","1","helpers/ags_blueprints.scar","1175"
"upgrade_naval_mounted_guns","FOUND","1","1","helpers/ags_blueprints.scar","1618"
"upgrade_naval_navigator","FOUND","1","1","helpers/ags_blueprints.scar","2386"
"upgrade_naval_navigator_sul","FOUND","2","1","helpers/ags_blueprints.scar","1518"
"upgrade_naval_patchwork_repairs_sul","FOUND","2","1","helpers/ags_blueprints.scar","1497"
"upgrade_naval_piracy_mon","FOUND","2","1","helpers/ags_blueprints.scar","1392"
"upgrade_naval_shipwrights_eng","FOUND","2","1","helpers/ags_blueprints.scar","1066"
"upgrade_naval_swivel_cannon","FOUND","1","1","helpers/ags_blueprints.scar","1008"
"upgrade_naval_teak_masts_abb","FOUND","1","1","helpers/ags_blueprints.scar","1325"
"upgrade_network_of_citadels_eng","FOUND","2","1","helpers/ags_blueprints.scar","1072"
"upgrade_ortoo_all_units_mon","FOUND","2","1","helpers/ags_blueprints.scar","1408"
"upgrade_outpost_cannon","FOUND","2","1","gameplay/cba_options.scar","902"
"upgrade_outpost_cannon_mon","FOUND","2","1","gameplay/cba_options.scar","900"
"upgrade_outpost_lookout_tower_sul","FOUND","2","1","helpers/ags_blueprints.scar","1530"
"upgrade_raid_bounty_improved_mon","FOUND","2","1","helpers/ags_blueprints.scar","1396"
"upgrade_raid_bounty_mon","FOUND","2","1","helpers/ags_blueprints.scar","1395"
"upgrade_raid_stone_bounty_improved_mon","FOUND","2","1","helpers/ags_blueprints.scar","1425"
"upgrade_raid_stone_bounty_mon","FOUND","2","1","helpers/ags_blueprints.scar","1424"
"upgrade_ranged_archer_silkstring","FOUND","4","3","rewards.scar","75"
"upgrade_ranged_armor_i","FOUND","21","1","helpers/ags_blueprints.scar","1092"
"upgrade_ranged_armor_i_improved_mon","FOUND","4","3","rewards.scar","104"
"upgrade_ranged_armor_i_sul","FOUND","4","1","helpers/ags_blueprints.scar","1504"
"upgrade_ranged_armor_ii","FOUND","21","1","helpers/ags_blueprints.scar","1094"
"upgrade_ranged_armor_ii_improved_mon","FOUND","4","3","rewards.scar","105"
"upgrade_ranged_armor_ii_sul","FOUND","4","1","helpers/ags_blueprints.scar","1521"
"upgrade_ranged_armor_iii","FOUND","19","1","helpers/ags_blueprints.scar","1096"
"upgrade_ranged_armor_iii_improved_mon","FOUND","4","3","rewards.scar","106"
"upgrade_ranged_armor_iii_mon","FOUND","4","1","helpers/ags_blueprints.scar","1430"
"upgrade_ranged_armor_iii_sul","FOUND","4","1","helpers/ags_blueprints.scar","1541"
"upgrade_ranged_crossbow_cranequin_fre","FOUND","4","3","rewards.scar","87"
"upgrade_ranged_crossbow_drills_fre","FOUND","6","4","helpers/ags_blueprints.scar","1177"
"upgrade_ranged_crossbow_stirrups_fre","FOUND","6","4","helpers/ags_blueprints.scar","1183"
"upgrade_ranged_damage_i","FOUND","21","1","helpers/ags_blueprints.scar","1091"
"upgrade_ranged_damage_i_improved_mon","FOUND","6","3","rewards.scar","107"
"upgrade_ranged_damage_i_sul","FOUND","4","1","helpers/ags_blueprints.scar","1505"
