"Subsystem","File","FileName","Function","Params","Line","Visibility","FileRole"
"observerui","observerui/tracking_agingupprogress.scar","tracking_agingupprogress.scar","AgingUpProgress:_GetForAbbasidPlayer_Progress_EstimatedTimeOfCompletion_UiInfo","player","158","public","core"
"observerui","observerui/tracking_aginguptimings.scar","tracking_aginguptimings.scar","AgingUpTimings:Initialize","","13","public","core"
"observerui","observerui/tracking_aginguptimings.scar","tracking_aginguptimings.scar","AgingUpTimings:_Initialize","player","24","public","core"
"observerui","observerui/tracking_aginguptimings.scar","tracking_aginguptimings.scar","rule","","34","local","core"
"observerui","observerui/tracking_aginguptimings.scar","tracking_aginguptimings.scar","AgingUpTimings:_AbbasidPlayerCanAffordNextAge","player, age","64","public","core"
"observerui","observerui/tracking_aginguptimings.scar","tracking_aginguptimings.scar","AgingUpTimings:_NonAbbasidPlayerCanAffordNextAge","player, age","72","public","core"
"observerui","observerui/tracking_aginguptimings.scar","tracking_aginguptimings.scar","AgingUpTimings:_PlayerCanAffordNextAge","player, age","83","public","core"
"observerui","observerui/tracking_aginguptimings.scar","tracking_aginguptimings.scar","AgingUpTimings:_IsAgingUp","player, age","90","public","core"
"observerui","observerui/tracking_aginguptimings.scar","tracking_aginguptimings.scar","AgingUpTimings:_AddAgeUpTimeDifferenceBetweenPlayersMessage","age","112","public","core"
"observerui","observerui/tracking_aginguptimings.scar","tracking_aginguptimings.scar","AgingUpTimings:_AddTimeBetweenCanAffordAndAgeUpMessage","agingUpTimingsOfPlayer, age","142","public","core"
"observerui","observerui/tracking_gameobjectrepository.scar","tracking_gameobjectrepository.scar","GameObjectRepository:Initialize","","11","public","core"
"observerui","observerui/tracking_gameobjectrepository.scar","tracking_gameobjectrepository.scar","GameObjectRepository:_Initialize","player","18","public","core"
"observerui","observerui/tracking_gameobjectrepository.scar","tracking_gameobjectrepository.scar","preparation","","22","local","core"
"observerui","observerui/tracking_gameobjectrepository.scar","tracking_gameobjectrepository.scar","preparation","","28","local","core"
"observerui","observerui/tracking_gameobjectrepository.scar","tracking_gameobjectrepository.scar","rule","entity","34","local","core"
"observerui","observerui/tracking_gameobjectrepository.scar","tracking_gameobjectrepository.scar","preparation","","45","local","core"
"observerui","observerui/tracking_gameobjectrepository.scar","tracking_gameobjectrepository.scar","rule","entity","51","local","core"
"observerui","observerui/tracking_gameobjectrepository.scar","tracking_gameobjectrepository.scar","preparation","","68","local","core"
"observerui","observerui/tracking_gameobjectrepository.scar","tracking_gameobjectrepository.scar","rule","entity","73","local","core"
"observerui","observerui/tracking_ownedsquads.scar","tracking_ownedsquads.scar","OwnedSquads:Initialize","","5","public","core"
"observerui","observerui/tracking_ownedsquads.scar","tracking_ownedsquads.scar","OwnedSquads:GetForPlayer","player","12","public","core"
"observerui","observerui/tracking_ownedsquads.scar","tracking_ownedsquads.scar","OwnedSquads:_Initialize","player","16","public","core"
"observerui","observerui/tracking_ownedsquads.scar","tracking_ownedsquads.scar","rule","","17","local","core"
"observerui","observerui/tracking_ownedsquads.scar","tracking_ownedsquads.scar","rule","squad","23","local","core"
"observerui","observerui/tracking_populationcapped.scar","tracking_populationcapped.scar","PopulationCapped:InitializePerPlayer","i","5","public","core"
"observerui","observerui/tracking_populationcapped.scar","tracking_populationcapped.scar","rule","","19","local","core"
"observerui","observerui/tracking_populationcapped.scar","tracking_populationcapped.scar","PopulationCapped:GetForPlayer","i","28","public","core"
"observerui","observerui/tracking_populationcomposition.scar","tracking_populationcomposition.scar","PopulationComposition:Initialize","","5","public","core"
"observerui","observerui/tracking_populationcomposition.scar","tracking_populationcomposition.scar","PopulationComposition:GetForPlayer_Worker_WorkerIdle_Military_MilitaryNonSiege_Siege","player","12","public","core"
"observerui","observerui/tracking_populationcomposition.scar","tracking_populationcomposition.scar","PopulationComposition:GetForPlayer_WorkerNonTrade_Trade_WorkerIdle_MilitaryNonSiege_Siege","player","19","public","core"
"observerui","observerui/tracking_populationcomposition.scar","tracking_populationcomposition.scar","PopulationComposition:_Initialize","player","25","public","core"
"observerui","observerui/tracking_populationcomposition.scar","tracking_populationcomposition.scar","rule","","35","local","core"
"observerui","observerui/tracking_populationcomposition.scar","tracking_populationcomposition.scar","rule","squad","47","local","core"
"observerui","observerui/tracking_populationcomposition.scar","tracking_populationcomposition.scar","rule","squad","60","local","core"
"observerui","observerui/tracking_queuedstuff.scar","tracking_queuedstuff.scar","QueuedStuff:Initialize","","5","public","core"
"observerui","observerui/tracking_queuedstuff.scar","tracking_queuedstuff.scar","QueuedStuff:GetForPlayer","player","12","public","core"
"observerui","observerui/tracking_queuedstuff.scar","tracking_queuedstuff.scar","QueuedStuff:_Initialize","player","16","public","core"
"observerui","observerui/tracking_queuedstuff.scar","tracking_queuedstuff.scar","rule","","17","local","core"
"observerui","observerui/tracking_queuedstuff.scar","tracking_queuedstuff.scar","rule","entity","24","local","core"
"observerui","observerui/tracking_reliclocations.scar","tracking_reliclocations.scar","RelicLocations:Initialize","","5","public","core"
"observerui","observerui/tracking_reliclocations.scar","tracking_reliclocations.scar","RelicLocations:GetForPlayer_Carried_Deposited","player","12","public","core"
"observerui","observerui/tracking_reliclocations.scar","tracking_reliclocations.scar","RelicLocations:_Initialize","player","17","public","core"
"observerui","observerui/tracking_reliclocations.scar","tracking_reliclocations.scar","rule","","24","local","core"
"observerui","observerui/tracking_reliclocations.scar","tracking_reliclocations.scar","rule","squad","32","local","core"
"observerui","observerui/tracking_reliclocations.scar","tracking_reliclocations.scar","rule","entity","40","local","core"
"observerui","observerui/tracking_squadlosses.scar","tracking_squadlosses.scar","SquadLosses:GetForPlayer_Worker_Military","i","5","public","core"
"observerui","observerui/tracking_squadlosses.scar","tracking_squadlosses.scar","SquadLosses:Initialize","","10","public","core"
"observerui","observerui/tracking_squadlosses.scar","tracking_squadlosses.scar","onSquadKilledRule","context","15","local","core"
"observerui","observerui/tracking_squadlosses.scar","tracking_squadlosses.scar","SquadLosses:InitializePerPlayer","i","34","public","core"
"observerui","observerui/tracking_squadlosses.scar","tracking_squadlosses.scar","SquadLosses:Reset","","43","public","core"
"observerui","observerui/tracking_squadlosses.scar","tracking_squadlosses.scar","_OnSquadKilledRule","context","47","private","core"
"observerui","observerui/tracking_towncenteridling.scar","tracking_towncenteridling.scar","TownCenterIdling:Initialize","","5","public","core"
"observerui","observerui/tracking_towncenteridling.scar","tracking_towncenteridling.scar","TownCenterIdling:GetForPlayer_IdleTime_Efficiency","player","16","public","core"
"observerui","observerui/tracking_towncenteridling.scar","tracking_towncenteridling.scar","TownCenterIdling:_Initialize","player","29","public","core"
"observerui","observerui/tracking_towncenteridling.scar","tracking_towncenteridling.scar","rule","entity","38","local","core"
"observerui","observerui/tracking_towncenteridling.scar","tracking_towncenteridling.scar","rule","entity","48","public","core"
"observerui","observerui/tracking_towncenteridling.scar","tracking_towncenteridling.scar","rule","entity","59","public","core"
"observerui","observerui/tracking_workeridling.scar","tracking_workeridling.scar","WorkerIdling:Initialize","","5","public","core"
"observerui","observerui/tracking_workeridling.scar","tracking_workeridling.scar","WorkerIdling:GetForPlayer_IdleTime_Efficiency","player","16","public","core"
"observerui","observerui/tracking_workeridling.scar","tracking_workeridling.scar","WorkerIdling:_Initialize","player","29","public","core"
"observerui","observerui/tracking_workeridling.scar","tracking_workeridling.scar","rule","squad","45","local","core"
"observerui","observerui/uidatacontext/initialize_numberofplayers.scar","initialize_numberofplayers.scar","UiNumberOfPlayers:Initialize","","5","public","core"
"observerui","observerui/uidatacontext/initialize_observeruidatacontextmappings.scar","initialize_observeruidatacontextmappings.scar","ObserverUIDataContextMappings:Initialize","","9","public","core"
"observerui","observerui/uidatacontext/initialize_observeruidatacontextmappings.scar","initialize_observeruidatacontextmappings.scar","ComparePlayers","player1, player2","53","public","core"
"observerui","observerui/uidatacontext/initialize_observeruidatacontextmappings.scar","initialize_observeruidatacontextmappings.scar","ObserverUIDataContextMappings:_GetTeamConfiguration","","57","public","core"
"observerui","observerui/uidatacontext/updateui_landmarkvictory.scar","updateui_landmarkvictory.scar","UiLandmarkVictory:Initialize","","5","public","core"
"observerui","observerui/uidatacontext/updateui_landmarkvictory.scar","updateui_landmarkvictory.scar","rule","","22","local","core"
"observerui","observerui/uidatacontext/updateui_messages.scar","updateui_messages.scar","UiMessages:Initialize","","12","public","core"
"observerui","observerui/uidatacontext/updateui_messages.scar","updateui_messages.scar","rule","","17","local","core"
"observerui","observerui/uidatacontext/updateui_populationcapped.scar","updateui_populationcapped.scar","UiPopulationCapped:InitializePerPlayer","i","5","public","core"
"observerui","observerui/uidatacontext/updateui_populationcapped.scar","updateui_populationcapped.scar","rule","","15","local","core"
"observerui","observerui/uidatacontext/updateui_squadlosses.scar","updateui_squadlosses.scar","UiSquadLosses:InitializePerPlayer","i","5","public","core"
"observerui","observerui/uidatacontext/updateui_squadlosses.scar","updateui_squadlosses.scar","rule","","14","local","core"
"observerui","observerui/uidatacontext/updateui_teamsummary.scar","updateui_teamsummary.scar","UiTeamSummary:Initialize","","5","public","helpers"
"observerui","observerui/uidatacontext/updateui_teamsummary.scar","updateui_teamsummary.scar","rule","","31","local","helpers"
"observerui","observerui/uidatacontext/updateui_victorycountdowns.scar","updateui_victorycountdowns.scar","UiVictoryCountdowns:Initialize","","5","public","core"
"observerui","observerui/uidatacontext/updateui_victorycountdowns.scar","updateui_victorycountdowns.scar","rule","","17","local","core"
"root","onslaught.scar","onslaught.scar","Mod_OnGameSetup","","114","public","core"
"root","onslaught.scar","onslaught.scar","Mod_PreInit","","129","public","core"
"root","onslaught.scar","onslaught.scar","Mod_OnInit","","137","public","core"
"root","onslaught.scar","onslaught.scar","Mod_PostInit","","174","public","core"
"root","onslaught.scar","onslaught.scar","Mod_Preset","","180","public","core"
"root","onslaught.scar","onslaught.scar","Mod_PreStart","","188","public","core"
"root","onslaught.scar","onslaught.scar","Mod_Start","","194","public","core"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","_PlayerUI_SafeElapsed","pb, gameTime","86","private","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","_PlayerUI_EaseOut","t","102","private","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","_PlayerUI_EaseIn","t","108","private","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","_PlayerUI_EaseInOut","t","114","private","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","_PlayerUI_SafeQueueEntry","queue, index","124","private","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","_PlayerUI_ValidateHexColor","colorStr","141","private","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","_PlayerUI_EnsureRewardsContext","","153","private","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","_PlayerUI_SetIfChanged","t, k, v","166","private","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","_PlayerUI_GetOffsetXMargin","offsetX","186","private","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","_PlayerUI_GetStripOffsetMargin","offsetX","203","private","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","_PlayerUI_LerpHexColor","colorA, colorB, t","224","private","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","PlayerUI_Animate_Debug_ResetEliminationDiag","","240","public","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","PlayerUI_Animate_Debug_PrintEliminationDiag","","252","public","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","PlayerUI_Animate_GetEliminationLastProgress","playerIndex","263","public","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","PlayerUI_Animate_Debug_RetriggerElimFade","index","271","public","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","PlayerUI_Animate_Init","","319","public","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","PlayerUI_Animate_SetTarget","key, value, easing","339","public","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","PlayerUI_Animate_GetDisplay","key","377","public","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","_PlayerUI_Animate_Tick","","392","private","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","PlayerUI_Animate_SetPosition","key, value","646","public","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","PlayerUI_Animate_SetPositionTarget","key, target","657","public","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","PlayerUI_Animate_GetPosition","key","673","public","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","PlayerUI_Animate_HasArrived","key","682","public","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","PlayerUI_Animate_IsTransitioning","key","692","public","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","PlayerUI_Animate_TriggerDecay","key, startValue, decayRate","699","public","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","PlayerUI_Animate_GetDecay","key","710","public","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","PlayerUI_Animate_TriggerScorePulse","playerIndex, newScore","719","public","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","_PlayerUI_GlowFill","opacity","742","local","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","_PlayerUI_RowDimFill","opacity","750","private","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","_PlayerUI_NormalizeBorderColor","color","758","local","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","_PlayerUI_SmoothRewardIcons","newIcons","770","private","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","_PlayerUI_TickRewardIconSmoothing","","895","private","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","_PlayerUI_FillPreviewSlots","icons, player, pb, excludeMilestone","988","private","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","PlayerUI_Animate_ApplyDisplayValues","","1023","public","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","PlayerUI_Animate_IsEliminationTransitionActive","playerIndex","1550","public","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","_PlayerUI_EliminationStateFromProgress","progress","1555","local","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","PlayerUI_Animate_ApplyEliminationTransitionFinalVisual","data","1563","public","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","PlayerUI_Animate_EliminationTransition","playerIndex, duration, data","1582","public","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","PlayerUI_Animate_GetEliminationState","playerIndex","1625","public","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","PlayerUI_Animate_ClearEliminationAnim","playerIndex","1672","public","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","PlayerUI_Animate_IsEliminationRevealActive","playerIndex","1683","public","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","_PlayerUI_RevealStateFromProgress","progress","1688","local","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","PlayerUI_Animate_EliminationReveal","playerIndex, duration, data","1697","public","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","PlayerUI_Animate_GetEliminationRevealState","playerIndex","1727","public","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","PlayerUI_Animate_ClearEliminationReveal","playerIndex","1757","public","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","PlayerUI_Animate_IsEliminationGlowActive","playerIndex","1768","public","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","_PlayerUI_GlowOpacityFromProgress","progress","1773","local","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","PlayerUI_Animate_EliminationGlow","playerIndex, duration, data","1780","public","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","PlayerUI_Animate_GetEliminationGlowState","playerIndex","1809","public","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","PlayerUI_Animate_ClearEliminationGlow","playerIndex","1839","public","ui"
"playerui","playerui/playerui_animate.scar","playerui_animate.scar","PlayerUI_Animate_Reset","","1847","public","ui"
"playerui","playerui/playerui_initialization.scar","playerui_initialization.scar","PlayerUiInitialization:AddInitializable","initializable","11","public","core"
"playerui","playerui/playerui_initialization.scar","playerui_initialization.scar","PlayerUiInitialization:Initialize","","15","public","core"
"playerui","playerui/playerui_initialization.scar","playerui_initialization.scar","PlayerUiInitialization:Reset","","19","public","core"
"playerui","playerui/playerui_initialization.scar","playerui_initialization.scar","PlayerUiInitialization:Stop","","23","public","core"
"playerui","playerui/playerui_initialization.scar","playerui_initialization.scar","PlayerUiInitialization:_Do","method","27","public","core"
"playerui","playerui/playerui_ranking.scar","playerui_ranking.scar","_PlayerUI_Ranking_LogLock","msg","66","local","core"
"playerui","playerui/playerui_ranking.scar","playerui_ranking.scar","_Ranking_HasActiveEliminationSettleWindow","","72","private","core"
"playerui","playerui/playerui_ranking.scar","playerui_ranking.scar","PlayerUI_Ranking_Init","","96","public","core"
"playerui","playerui/playerui_ranking.scar","playerui_ranking.scar","_Ranking_BuildTeamState","teamKey, teamSlots","121","private","core"
"playerui","playerui/playerui_ranking.scar","playerui_ranking.scar","_Ranking_ComputePulseWindowEndTime","now, period","152","private","core"
"playerui","playerui/playerui_ranking.scar","playerui_ranking.scar","_Ranking_DebugInjectOneUpdate","teamKey, rows","156","private","core"
"playerui","playerui/playerui_ranking.scar","playerui_ranking.scar","PlayerUI_Ranking_Update","","169","public","core"
"playerui","playerui/playerui_ranking.scar","playerui_ranking.scar","_Ranking_UpdateTeam","teamKey, teamSlots, gameTime","179","private","core"
"playerui","playerui/playerui_ranking.scar","playerui_ranking.scar","_Ranking_PinTopPlayer","sorted, gameTime","365","private","core"
"playerui","playerui/playerui_ranking.scar","playerui_ranking.scar","_Ranking_UpdateContestedFlags","entries","410","private","core"
"playerui","playerui/playerui_ranking.scar","playerui_ranking.scar","_Ranking_ComputePredictions","entries","432","private","core"
"playerui","playerui/playerui_ranking.scar","playerui_ranking.scar","_Ranking_WriteFieldsToSlots","entries","487","private","core"
"playerui","playerui/playerui_ranking.scar","playerui_ranking.scar","_Ranking_ProcessDeferredTarget","","724","private","core"
"playerui","playerui/playerui_ranking.scar","playerui_ranking.scar","_Ranking_CleanStaleAnimKeys","teamKey, teamSize","734","private","core"
"playerui","playerui/playerui_ranking.scar","playerui_ranking.scar","_Ranking_StartFlipAnimation","teamKey, sorted, movers","751","private","core"
"playerui","playerui/playerui_ranking.scar","playerui_ranking.scar","_Ranking_ReorderDataContextArrays","teamKey, sorted","812","private","core"
"playerui","playerui/playerui_ranking.scar","playerui_ranking.scar","_Ranking_GetOffsetMargin","translateY","842","private","core"
"playerui","playerui/playerui_ranking.scar","playerui_ranking.scar","_Ranking_CheckTransitionConverged","","867","private","core"
"playerui","playerui/playerui_ranking.scar","playerui_ranking.scar","PlayerUI_Ranking_ApplyAnimatedFields","","933","public","core"
"playerui","playerui/playerui_ranking.scar","playerui_ranking.scar","PlayerUI_Ranking_Reset","","1104","public","core"
"playerui","playerui/playerui_ranking.scar","playerui_ranking.scar","PlayerUI_Ranking_DebugForceSwap","teamKey, idx1, idx2","1117","public","core"
"playerui","playerui/playerui_ranking.scar","playerui_ranking.scar","PlayerUI_Debug_ForcePredictionState","playerIndex, state, count","1171","public","core"
"playerui","playerui/playerui_ranking.scar","playerui_ranking.scar","_PlayerUI_Debug_FindPredictionEntry","slot","1272","local","core"
"playerui","playerui/playerui_ranking.scar","playerui_ranking.scar","_PlayerUI_Debug_PredictionVisibilitySnapshot","slot","1289","local","core"
"playerui","playerui/playerui_ranking.scar","playerui_ranking.scar","PlayerUI_Debug_AuditPredictionVisibility","playerIndex","1326","public","core"
"playerui","playerui/playerui_ranking.scar","playerui_ranking.scar","PlayerUI_Debug_ForcePredictionCase","playerIndex, caseName","1430","public","core"
"playerui","playerui/playerui_ranking.scar","playerui_ranking.scar","PlayerUI_Debug_DemoPredictionStates","","1566","public","core"
"playerui","playerui/playerui_ranking.scar","playerui_ranking.scar","PlayerUI_Ranking_DebugPrintState","","1597","public","core"
"playerui","playerui/playerui_ranking.scar","playerui_ranking.scar","PlayerUI_Ranking_DebugSetScore","teamKey, idx, newScore","1648","public","core"
"playerui","playerui/playerui_ranking.scar","playerui_ranking.scar","PlayerUI_Debug_PredictionSnapshot","tag, playerIndex","1677","public","core"
"playerui","playerui/playerui_ranking.scar","playerui_ranking.scar","PlayerUI_Debug_ForceWaitAudit","caseName, waitSeconds","1788","public","core"
"playerui","playerui/playerui_ranking.scar","playerui_ranking.scar","_PlayerUI_Debug_FWA_DeferredAudit","","1811","private","core"
"playerui","playerui/playerui_ranking.scar","playerui_ranking.scar","PlayerUI_Debug_PredictionDiagnostics","","1839","public","core"
"playerui","playerui/playerui_ranking.scar","playerui_ranking.scar","PlayerUI_Ranking_DebugTestPredictions","","1871","public","core"
"playerui","playerui/playerui_ranking.scar","playerui_ranking.scar","PlayerUI_Debug_SystemStatus","","1989","public","core"
"playerui","playerui/playerui_ranking.scar","playerui_ranking.scar","PlayerUI_Debug_TestStability","","2092","public","core"
"playerui","playerui/playerui_ranking.scar","playerui_ranking.scar","PlayerUI_Debug_TestContestedCollapse","","2200","public","core"
"playerui","playerui/playerui_ranking.scar","playerui_ranking.scar","PlayerUI_Debug_TestSettingsMatrix","","2307","public","core"
"playerui","playerui/playerui_rulesystem.scar","playerui_rulesystem.scar","PlayerUiRuleSystem:Initialize","","13","public","core"
"playerui","playerui/playerui_rulesystem.scar","playerui_rulesystem.scar","PlayerUiRuleSystem:Reset","","32","public","core"
"playerui","playerui/playerui_rulesystem.scar","playerui_rulesystem.scar","PlayerUiRuleSystem:Stop","","52","public","core"
"playerui","playerui/playerui_rulesystem.scar","playerui_rulesystem.scar","PlayerUiRuleSystem:Resume","","58","public","core"
"playerui","playerui/playerui_rulesystem.scar","playerui_rulesystem.scar","PlayerUiRuleSystem:AddSquadDataGatheringRule","playerId, squadType, rule","64","public","core"
"playerui","playerui/playerui_rulesystem.scar","playerui_rulesystem.scar","PlayerUiRuleSystem:AddEntityDataGatheringRule","playerId, entityType, rule","68","public","core"
"playerui","playerui/playerui_rulesystem.scar","playerui_rulesystem.scar","PlayerUiRuleSystem:AddDataGatheringPreparationRule","playerId, rule","72","public","core"
"playerui","playerui/playerui_rulesystem.scar","playerui_rulesystem.scar","PlayerUiRuleSystem:AddDataProcessingRule","playerId, rule","76","public","core"
"playerui","playerui/playerui_rulesystem.scar","playerui_rulesystem.scar","PlayerUiRuleSystem:AddUpdateUiDataContextForPlayerRule","playerId, rule","80","public","core"
"playerui","playerui/playerui_rulesystem.scar","playerui_rulesystem.scar","PlayerUiRuleSystem:AddUpdateUiDataContextRule","rule","84","public","core"
"playerui","playerui/playerui_rulesystem.scar","playerui_rulesystem.scar","PlayerUiRuleSystem:AddApplyUiDataContextRule","rule","88","public","core"
"playerui","playerui/playerui_rulesystem.scar","playerui_rulesystem.scar","_PlayerUI_NoOp","","96","private","core"
"playerui","playerui/playerui_rulesystem.scar","playerui_rulesystem.scar","_PlayerUI_RingRule","","104","private","core"
"playerui","playerui/playerui_rulesystem.scar","playerui_rulesystem.scar","PlayerUiRuleSystem:_InitializeDataStructure","playerId","131","public","core"
"playerui","playerui/playerui_rulesystem.scar","playerui_rulesystem.scar","routerForSquads","group, index, squad","142","local","core"
"playerui","playerui/playerui_rulesystem.scar","playerui_rulesystem.scar","routerForEntities","group, index, entity","153","local","core"
"playerui","playerui/playerui_rulesystem.scar","playerui_rulesystem.scar","PlayerUiRuleSystem:_AddRule","playerId, rule, ...","177","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_ResetEliminationPresentationState","","18","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","_PlayerUI_GetEliminationPresentationKey","isEliminated, showEliminationPresentation, eliminationReason","54","private","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","_PlayerUI_ApplyEliminationPresentationIfChanged","data, presentationKey","70","private","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","_PlayerUI_GetEliminationSteadyVisualKey","isEliminated, dimEnabled","168","private","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","_PlayerUI_ApplyEliminationSteadyVisualIfChanged","data, steadyVisualKey","178","private","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","setIfChanged","t, k, v","186","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_Debug_PrintEliminationSnapshot","index","214","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","_PlayerUI_Debug_GetAnimEntryValue","key, field, fallback","247","local","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","_PlayerUI_Debug_GetDecayValue","key","259","local","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_Debug_PrintFullSnapshot","index","267","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","_PlayerUI_IsEliminationAnimationActive","index","344","private","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_UpdateEliminationPresentationForIndex","index, playersEntryOverride","351","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_AdaptIconPathForXaml","iconPath","443","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","_PlayerUI_LerpColor","c1, c2, t","481","private","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","_PlayerUI_GetScoreColor","score","488","private","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","_PlayerUI_GetScoreGlowTier","score","500","private","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_InitializeDataContext","","510","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_UpdateDataContext","","629","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_GetElapsedTimeDisplay","","873","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_UpdateTeamSummaries","","892","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_UpdateResources","t, player","950","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_ApplyDataContext","","981","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_GetPopulationVsMaximumPopulation","player","1001","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_GetMaxPopulationDisplay","player","1011","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_UpdatePopulationComposition","t, player","1020","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_UpdateRelics","t, player","1040","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_UpdateIsUpping","t, player","1048","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_UpdateCivSpecifics","t, player","1057","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_DismissErrors","default, func","1068","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_GetIconNameFromSquadBlueprint","pbg, race","1076","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_GetIconNameFromUpgradeBlueprint","pbg","1080","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_HasMilitaryIcon","bp, race","1084","public","core"
"playerui","playerui/playerui_updateui.scar","playerui_updateui.scar","PlayerUI_GetUnits","player, race, isMilitary","1092","public","core"
