"Category","File","Import","Line"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_advancedcombat\challenge_mission_advancedcombat.scar","training/coretraininggoals.scar","13"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_advancedcombat\challenge_mission_advancedcombat.scar","MissionOMatic/MissionOMatic.scar","14"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_advancedcombat\challenge_mission_advancedcombat.scar","MissionOMatic/MissionOMatic_utility.scar","15"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_advancedcombat\challenge_mission_advancedcombat.scar","missionomatic/missionomatic_artofwar.scar","16"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_advancedcombat\challenge_mission_advancedcombat.scar","challenge_mission_advancedcombat.events","17"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_advancedcombat\challenge_mission_advancedcombat.scar","MissionOMatic/MissionOMatic.scar","18"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_advancedcombat\challenge_mission_advancedcombat.scar","MissionOMatic/MissionOMatic_utility.scar","19"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_advancedcombat\challenge_mission_advancedcombat.scar","challenge_mission_basiccombat_training.scar","20"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_advancedcombat\challenge_mission_advancedcombat.scar","challenge_mission_advancedcombat_preintro.scar","21"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_advancedcombat\challenge_mission_advancedcombat.scar","challenge_mission_advancedcombat_automated.scar","22"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_basiccombat\challenge_mission_basiccombat_preintro.scar","Cardinal.scar","11"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_basiccombat\challenge_mission_basiccombat_training.scar","training/coretrainingconditions.scar","5"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_basiccombat\challenge_mission_basiccombat_training.scar","training/coretraininggoals.scar","6"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_basiccombat\challenge_mission_basiccombat.scar","Cardinal.scar","12"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_basiccombat\challenge_mission_basiccombat.scar","MissionOMatic/MissionOMatic.scar","13"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_basiccombat\challenge_mission_basiccombat.scar","MissionOMatic/MissionOMatic_utility.scar","14"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_basiccombat\challenge_mission_basiccombat.scar","challenge_mission_basiccombat_training.scar","15"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_basiccombat\challenge_mission_basiccombat.scar","challenge_mission_basiccombat_preintro.scar","16"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_earlyeconomy\challenge_mission_earlyeconomy_preintro.scar","Cardinal.scar","11"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_earlyeconomy\challenge_mission_earlyeconomy_training.scar","training/coretrainingconditions.scar","5"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_earlyeconomy\challenge_mission_earlyeconomy_training.scar","training/coretraininggoals.scar","6"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_earlyeconomy\challenge_mission_earlyeconomy.scar","Cardinal.scar","12"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_earlyeconomy\challenge_mission_earlyeconomy.scar","training/coretraininggoals.scar","13"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_earlyeconomy\challenge_mission_earlyeconomy.scar","MissionOMatic/MissionOMatic_utility.scar","14"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_earlyeconomy\challenge_mission_earlyeconomy.scar","challenge_mission_earlyeconomy_training.scar","15"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_earlyeconomy\challenge_mission_earlyeconomy.scar","challenge_mission_earlyeconomy_preintro.scar","16"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_earlyeconomy\challenge_mission_earlyeconomy.scar","cardinal_narrative.scar","17"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_earlysiege\challenge_mission_earlysiege_training.scar","training/coretrainingconditions.scar","5"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_earlysiege\challenge_mission_earlysiege_training.scar","training/coretraininggoals.scar","6"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_earlysiege\challenge_mission_earlysiege.scar","Cardinal.scar","12"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_earlysiege\challenge_mission_earlysiege.scar","training/coretraininggoals.scar","13"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_earlysiege\challenge_mission_earlysiege.scar","MissionOMatic/MissionOMatic.scar","14"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_earlysiege\challenge_mission_earlysiege.scar","MissionOMatic/MissionOMatic_utility.scar","15"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_earlysiege\challenge_mission_earlysiege.scar","challenge_mission_earlysiege_training.scar","16"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_earlysiege\challenge_mission_earlysiege.scar","challenge_mission_earlysiege_preintro.scar","17"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_lateeconomy\challenge_mission_lateeconomy_preintro.scar","Cardinal.scar","11"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_lateeconomy\challenge_mission_lateeconomy_training.scar","training/coretrainingconditions.scar","5"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_lateeconomy\challenge_mission_lateeconomy_training.scar","training/coretraininggoals.scar","6"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_lateeconomy\challenge_mission_lateeconomy.scar","Cardinal.scar","12"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_lateeconomy\challenge_mission_lateeconomy.scar","training/coretraininggoals.scar","13"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_lateeconomy\challenge_mission_lateeconomy.scar","challenge_mission_lateeconomy_training.scar","14"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_lateeconomy\challenge_mission_lateeconomy.scar","challenge_mission_lateeconomy_preintro.scar","15"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","training/coretrainingconditions.scar","5"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","training/coretraininggoals.scar","6"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege.scar","Cardinal.scar","12"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege.scar","MissionOMatic/MissionOMatic.scar","13"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege.scar","MissionOMatic/MissionOMatic_utility.scar","14"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege.scar","training/coretraininggoals.scar","15"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege.scar","challenge_mission_latesiege_training.scar","16"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege.scar","challenge_mission_latesiege_preintro.scar","17"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian_diplomacy.scar","gameplay/xbox_diplomacy_menus.scar","10"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian_preintro.scar","Cardinal.scar","11"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian_reinforce.scar","MissionOMatic/MissionOMatic.scar","6"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian_training.scar","training/coretrainingconditions.scar","5"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian_training.scar","training/coretraininggoals.scar","6"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian.scar","MissionOMatic/MissionOMatic.scar","7"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian.scar","MissionOMatic/MissionOMatic_utility.scar","8"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian.scar","missionomatic/missionomatic_artofwar.scar","9"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian.scar","challenge_mission_malian_preintro.scar","10"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian.scar","challenge_mission_malian.events","11"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian.scar","training/coretraininggoals.scar","12"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian.scar","challenge_mission_malian_diplomacy.scar","13"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian.scar","challenge_mission_malian_reinforce.scar","14"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_ottoman\challenge_mission_ottoman_automated.scar","GameScarUtil.scar","1"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_ottoman\challenge_mission_ottoman_automated.scar","Prefabs.scar","2"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_ottoman\challenge_mission_ottoman_automated.scar","standard.scar","3"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_ottoman\challenge_mission_ottoman_automated.scar","scarutil.scar","4"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_ottoman\challenge_mission_ottoman_automated.scar","team.scar","5"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_ottoman\challenge_mission_ottoman_automated.scar","core.scar","6"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_ottoman\challenge_mission_ottoman_automated.scar","MissionOMatic/MissionOMatic.scar","7"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_ottoman\challenge_mission_ottoman_automated.scar","missionomatic/modules/module_rovingarmy.scar","8"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_ottoman\challenge_mission_ottoman_automated.scar","test/common.scar","20"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_ottoman\challenge_mission_ottoman_automated.scar","test/standard_test.scar","21"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_ottoman\challenge_mission_ottoman_automated.scar","test/test_framework.scar","22"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_ottoman\challenge_mission_ottoman_data.scar","MissionOMatic/MissionOMatic.scar","1"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_ottoman\challenge_mission_ottoman_data.scar","cardinal.scar","2"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_ottoman\challenge_mission_ottoman_objectives.scar","MissionOMatic/MissionOMatic.scar","1"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_ottoman\challenge_mission_ottoman.scar","cardinal.scar","1"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_ottoman\challenge_mission_ottoman.scar","MissionOMatic/MissionOMatic.scar","2"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_ottoman\challenge_mission_ottoman.scar","MissionOMatic/MissionOMatic_utility.scar","3"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_ottoman\challenge_mission_ottoman.scar","missionomatic/missionomatic_artofwar.scar","4"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_ottoman\challenge_mission_ottoman.scar","challenge_mission_ottoman_objectives.scar","5"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_ottoman\challenge_mission_ottoman.scar","challenge_mission_ottoman_data.scar","6"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_ottoman\challenge_mission_ottoman.scar","training/coretraininggoals.scar","7"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_ottoman\challenge_mission_ottoman.scar","challenge_mission_ottoman.events","8"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_ottoman\challenge_mission_ottoman.scar","challenge_mission_ottoman_automated.scar","9"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_ottoman\training_ottoman.scar","training/campaigntraininggoals.scar","1"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_ottoman\training_ottoman.scar","training/coretrainingconditions.scar","2"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_walldefense\challenge_mission_walldefense_preintro.scar","MissionOMatic/MissionOMatic.scar","5"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_walldefense\challenge_mission_walldefense.scar","MissionOMatic/MissionOMatic.scar","7"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_walldefense\challenge_mission_walldefense.scar","MissionOMatic/MissionOMatic_utility.scar","8"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_walldefense\challenge_mission_walldefense.scar","missionomatic/missionomatic_artofwar.scar","9"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_walldefense\challenge_mission_walldefense.scar","challenge_mission_walldefense_preintro.scar","10"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_walldefense\challenge_mission_walldefense.scar","challenge_mission_walldefense.events","11"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_walldefense\challenge_mission_walldefense.scar","training/coretraininggoals.scar","12"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_counterattack.scar","MissionOMatic/MissionOMatic.scar","2"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_counterattack.scar","missionomatic/missionomatic_artofwar.scar","3"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_counterattack.scar","training/coretraininggoals.scar","4"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_counterattack.scar","challenge_agincourt.events","5"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_counterattack.scar","cardinal.scar","6"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_obj.scar","MissionOMatic/MissionOMatic.scar","2"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_obj.scar","MissionOMatic/MissionOMatic_utility.scar","3"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_obj.scar","missionomatic/missionomatic_artofwar.scar","4"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_obj.scar","training/coretraininggoals.scar","5"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_obj.scar","challenge_agincourt.events","6"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_obj.scar","cardinal.scar","7"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave1.scar","MissionOMatic/MissionOMatic.scar","2"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave1.scar","missionomatic/missionomatic_artofwar.scar","3"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave1.scar","training/coretraininggoals.scar","4"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave1.scar","challenge_agincourt.events","5"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave1.scar","cardinal.scar","6"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave2.scar","MissionOMatic/MissionOMatic.scar","2"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave2.scar","missionomatic/missionomatic_artofwar.scar","3"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave2.scar","training/coretraininggoals.scar","4"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave2.scar","challenge_agincourt.events","5"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave2.scar","cardinal.scar","6"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave3.scar","MissionOMatic/MissionOMatic.scar","2"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave3.scar","missionomatic/missionomatic_artofwar.scar","3"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave3.scar","training/coretraininggoals.scar","4"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave3.scar","challenge_agincourt.events","5"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave3.scar","cardinal.scar","6"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","MissionOMatic/MissionOMatic.scar","5"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","MissionOMatic/MissionOMatic_utility.scar","6"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","missionomatic/missionomatic_artofwar.scar","7"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","training/coretraininggoals.scar","8"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","challenge_agincourt_obj.scar","9"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","challenge_agincourt_wave1.scar","10"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","challenge_agincourt_wave2.scar","11"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","challenge_agincourt_wave3.scar","12"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","challenge_agincourt_counterattack.scar","13"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","challenge_agincourt.events","14"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt.scar","cardinal.scar","15"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_data.scar","MissionOMatic/MissionOMatic.scar","5"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_data.scar","MissionOMatic/MissionOMatic_utility.scar","6"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_objectives.scar","MissionOMatic/MissionOMatic.scar","5"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_objectives.scar","MissionOMatic/MissionOMatic_utility.scar","6"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_reinforcements.scar","MissionOMatic/MissionOMatic.scar","5"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_reinforcements.scar","MissionOMatic/MissionOMatic_utility.scar","6"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard.scar","MissionOMatic/MissionOMatic.scar","5"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard.scar","training/coretraininggoals.scar","6"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard.scar","training/campaigntraininggoals.scar","7"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard.scar","challenge_montgisard_objectives.scar","8"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard.scar","challenge_montgisard_reinforcements.scar","9"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard.scar","challenge_montgisard_data.scar","10"
"campaign","scenarios\historical_challenges\challenge_safed\challenge_safed.scar","MissionOMatic/MissionOMatic.scar","3"
"campaign","scenarios\historical_challenges\challenge_safed\challenge_safed.scar","challenge_safed_data.scar","4"
"campaign","scenarios\historical_challenges\challenge_safed\challenge_safed.scar","challenge_safed_treb_attack.scar","5"
"campaign","scenarios\historical_challenges\challenge_safed\challenge_safed.scar","challenge_safed_ram_attack.scar","6"
"campaign","scenarios\historical_challenges\challenge_safed\challenge_safed.scar","challenge_safed_villagerlife.scar","7"
"campaign","scenarios\historical_challenges\challenge_safed\challenge_safed.scar","challenge_safed_objectives.scar","8"
"campaign","scenarios\historical_challenges\challenge_safed\challenge_safed.scar","training.scar","9"
"campaign","scenarios\historical_challenges\challenge_safed\challenge_safed.scar","challenge_safed_training.scar","10"
"campaign","scenarios\historical_challenges\challenge_towton\challenge_towton_obj.scar","MissionOMatic/MissionOMatic.scar","2"
"campaign","scenarios\historical_challenges\challenge_towton\challenge_towton_obj.scar","MissionOMatic/MissionOMatic_utility.scar","3"
"campaign","scenarios\historical_challenges\challenge_towton\challenge_towton_obj.scar","missionomatic/missionomatic_artofwar.scar","4"
"campaign","scenarios\historical_challenges\challenge_towton\challenge_towton_obj.scar","training/coretraininggoals.scar","5"
"campaign","scenarios\historical_challenges\challenge_towton\challenge_towton_obj.scar","cardinal.scar","6"
"campaign","scenarios\historical_challenges\challenge_towton\challenge_towton_towns.scar","MissionOMatic/MissionOMatic.scar","2"
"campaign","scenarios\historical_challenges\challenge_towton\challenge_towton_towns.scar","missionomatic/missionomatic_artofwar.scar","3"
"campaign","scenarios\historical_challenges\challenge_towton\challenge_towton_towns.scar","training/coretraininggoals.scar","4"
"campaign","scenarios\historical_challenges\challenge_towton\challenge_towton_towns.scar","cardinal.scar","5"
"campaign","scenarios\historical_challenges\challenge_towton\challenge_towton_waves.scar","MissionOMatic/MissionOMatic.scar","2"
"campaign","scenarios\historical_challenges\challenge_towton\challenge_towton_waves.scar","missionomatic/missionomatic_artofwar.scar","3"
"campaign","scenarios\historical_challenges\challenge_towton\challenge_towton_waves.scar","training/coretraininggoals.scar","4"
"campaign","scenarios\historical_challenges\challenge_towton\challenge_towton_waves.scar","cardinal.scar","5"
"campaign","scenarios\historical_challenges\challenge_towton\challenge_towton.scar","MissionOMatic/MissionOMatic.scar","5"
"campaign","scenarios\historical_challenges\challenge_towton\challenge_towton.scar","MissionOMatic/MissionOMatic_utility.scar","6"
"campaign","scenarios\historical_challenges\challenge_towton\challenge_towton.scar","missionomatic/missionomatic_artofwar.scar","7"
"campaign","scenarios\historical_challenges\challenge_towton\challenge_towton.scar","training/coretraininggoals.scar","8"
"campaign","scenarios\historical_challenges\challenge_towton\challenge_towton.scar","cardinal.scar","9"
"campaign","scenarios\historical_challenges\challenge_towton\challenge_towton.scar","challenge_towton.events","10"
"campaign","scenarios\historical_challenges\challenge_towton\challenge_towton.scar","challenge_towton_obj.scar","11"
"campaign","scenarios\historical_challenges\challenge_towton\challenge_towton.scar","challenge_towton_waves.scar","12"
"campaign","scenarios\historical_challenges\challenge_towton\challenge_towton.scar","challenge_towton_towns.scar","13"
"campaign","scenarios\rogue\rogue_coastline\rogue_coastline_data.scar","cardinal.scar","1"
"campaign","scenarios\rogue\rogue_coastline\rogue_coastline_data.scar","MissionOMatic/MissionOMatic.scar","2"
"campaign","scenarios\rogue\rogue_coastline\rogue_coastline_pirates.scar","cardinal.scar","1"
"campaign","scenarios\rogue\rogue_coastline\rogue_coastline_pirates.scar","MissionOMatic/MissionOMatic.scar","2"
"campaign","scenarios\rogue\rogue_coastline\rogue_coastline.scar","cardinal.scar","1"
"campaign","scenarios\rogue\rogue_coastline\rogue_coastline.scar","MissionOMatic/MissionOMatic.scar","2"
"campaign","scenarios\rogue\rogue_coastline\rogue_coastline.scar","rogue/rogue.scar","3"
"campaign","scenarios\rogue\rogue_coastline\rogue_coastline.scar","rogue_coastline_data.scar","4"
"campaign","scenarios\rogue\rogue_coastline\rogue_coastline.scar","rogue_coastline_pirates.scar","5"
"campaign","scenarios\rogue\rogue_forest\rogue_forest_data.scar","cardinal.scar","1"
"campaign","scenarios\rogue\rogue_forest\rogue_forest_data.scar","MissionOMatic/MissionOMatic.scar","2"
"campaign","scenarios\rogue\rogue_forest\rogue_forest.scar","cardinal.scar","1"
"campaign","scenarios\rogue\rogue_forest\rogue_forest.scar","MissionOMatic/MissionOMatic.scar","2"
"campaign","scenarios\rogue\rogue_forest\rogue_forest.scar","rogue/rogue.scar","3"
"campaign","scenarios\rogue\rogue_forest\rogue_forest.scar","rogue_forest_data.scar","4"
"campaign","scenarios\rogue\rogue_japanese_daimyo\rogue_japanese_daimyo.scar","MissionOMatic/MissionOMatic.scar","1"
"campaign","scenarios\rogue\rogue_japanese_daimyo\rogue_japanese_daimyo.scar","rogue/rogue.scar","2"
"campaign","scenarios\rogue\rogue_japanese_daimyo\rogue_japanese_daimyo.scar","rogue/rogue_data.scar","3"
"campaign","scenarios\rogue\rogue_mongol_steppe\rogue_mongol_steppe_raiders.scar","cardinal.scar","1"
"campaign","scenarios\rogue\rogue_mongol_steppe\rogue_mongol_steppe_raiders.scar","rogue/rogue_misc.scar","2"
"campaign","scenarios\rogue\rogue_mongol_steppe\rogue_mongol_steppe_raiders.scar","MissionOMatic/MissionOMatic.scar","3"
"campaign","scenarios\rogue\rogue_mongol_steppe\rogue_mongol_steppe.scar","MissionOMatic/MissionOMatic.scar","1"
"campaign","scenarios\rogue\rogue_mongol_steppe\rogue_mongol_steppe.scar","rogue_mongol_steppe_raiders.scar","2"
"campaign","scenarios\rogue\rogue_mongol_steppe\rogue_mongol_steppe.scar","rogue/rogue.scar","3"
"campaign","scenarios\rogue\rogue_stamps\rogue_stamps.scar","cardinal.scar","1"
"campaign","scenarios\rogue\rogue_stamps\rogue_stamps.scar","MissionOMatic/MissionOMatic.scar","2"
"campaign","scenarios\rogue\rogue_stamps\rogue_stamps.scar","rogue/rogue_objectives.scar","3"
"campaign","scenarios\rogue\rogue_stamps\rogue_stamps.scar","rogue/rogue_sites.scar","4"
"campaign","scenarios\rogue\rogue_system_test\rogue_system_test_data.scar","cardinal.scar","1"
"campaign","scenarios\rogue\rogue_system_test\rogue_system_test_data.scar","rogue/rogue.scar","2"
"campaign","scenarios\rogue\rogue_system_test\rogue_system_test.scar","cardinal.scar","1"
"campaign","scenarios\rogue\rogue_system_test\rogue_system_test.scar","MissionOMatic/MissionOMatic.scar","2"
"campaign","scenarios\rogue\rogue_system_test\rogue_system_test.scar","rogue/rogue.scar","3"
"campaign","scenarios\rogue\rogue_system_test\rogue_system_test.scar","rogue_system_test_data.scar","4"
"campaign","scenarios\ugc_map\ugc_map.scar","MissionOMatic/MissionOMatic.scar","7"
"campaign","scenarios\ugc_map\ugc_map.scar","obj_capture_town.scar","10"
"campaign","scenarios\ugc_map\ugc_map.scar","obj_destroy_town.scar","11"
"gameplay","ai\army_encounter.scar","scarutil.scar","1"
"gameplay","ai\army.scar","ai/army_encounter.scar","1"
"gameplay","ai\combat_fitness_util.scar","Cardinal.scar","1"
"gameplay","ai\combat_fitness_util.scar","ai/ai_encounter_util.scar","2"
"gameplay","ai\wave_generator.scar","ai/army.scar","1"
"gameplay","autotest.scar","GameScarUtil.scar","5"
"gameplay","campaignpanel.scar","Cardinal.scar","10"
"gameplay","cardinal_narrative.scar","cardinal.scar","934"
"gameplay","cardinal.scar","Core.scar","14"
"gameplay","cardinal.scar","GameScarUtil.scar","15"
"gameplay","cardinal.scar","Prefabs.scar","16"
"gameplay","cardinal.scar","replay/replaystatviewer.scar","19"
"gameplay","cardinal.scar","ui/vizierui.scar","22"
"gameplay","core_encounter.scar","EncounterPlans/Plan_Attack.scar","19"
"gameplay","core_encounter.scar","EncounterPlans/Plan_Defend.scar","20"
"gameplay","core_encounter.scar","EncounterPlans/Plan_TownLife.scar","21"
"gameplay","core_encounter.scar","EncounterPlans/Plan_Move.scar","22"
"gameplay","core_encounter.scar","EncounterPlans/Plan_DoNothing.scar","23"
"gameplay","encounterplans\plan_attack.scar","ai/ai_encounter_util.scar","1"
"gameplay","encounterplans\plan_attack.scar","cardinal_encounter.scar","2"
"gameplay","encounterplans\plan_defend.scar","cardinal_encounter.scar","1"
"gameplay","game_modifiers.scar","modifiers.scar","12"
"gameplay","gamemodes\chaotic_climate_mode.scar","cardinal.scar","7"
"gameplay","gamemodes\chaotic_climate_mode.scar","ScarUtil.scar","8"
"gameplay","gamemodes\chaotic_climate_mode.scar","gameplay/score.scar","13"
"gameplay","gamemodes\chaotic_climate_mode.scar","gameplay/diplomacy.scar","14"
"gameplay","gamemodes\chaotic_climate_mode.scar","gameplay/vision.scar","15"
"gameplay","gamemodes\chaotic_climate_mode.scar","gameplay/cheat.scar","16"
"gameplay","gamemodes\chaotic_climate_mode.scar","startconditions/classic_start.scar","19"
"gameplay","gamemodes\chaotic_climate_mode.scar","winconditions/annihilation.scar","22"
"gameplay","gamemodes\chaotic_climate_mode.scar","winconditions/elimination.scar","23"
